domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
wastesorting,ours_what_only,1,questions_success_only,Questions (successful episodes),200,147,0,0,1,977.0,6.64625850340136,3.289257569327131,6.374965111532069,6.917551895270651,0.2712933918692908,0.2712933918692908,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_what_only,1,steps_success_only,Steps (successful episodes),200,147,0,0,1,1558.0,10.598639455782314,1.0705258210342576,10.510343974218232,10.686934937346395,0.08829548156408151,0.08829548156408151,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_what_only,1,reward,Cumulative reward,200,200,0,0,0,4345.0,21.725,10.815927906675972,20.96019840323646,22.48980159676354,0.7648015967635402,0.7648015967635402,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_when_only,2,success,Task success (%),200,200,0,0,0,200.0,100.0,0.0,98.11546736227335,100,1.8845326377266503,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,ours_when_only,2,questions,Questions per episode,200,200,0,0,0,3043.0,15.215,3.5314488037158815,14.965288860347938,15.464711139652062,0.24971113965206193,0.24971113965206193,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_when_only,2,steps,Physical/planning steps,200,200,0,0,0,2124.0,10.62,1.0102987269060275,10.54856109191806,10.691438908081938,0.07143890808193909,0.07143890808193909,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_when_only,2,seconds,Logged episode time (s),200,200,0,0,0,169.2986,0.846493,0.0694431697152463,0.8415826263787262,0.8514033736212739,0.004910373621273889,0.004910373621273889,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_when_only,2,questions_success_only,Questions (successful episodes),200,200,0,0,1,3043.0,15.215,3.5314488037158815,14.965288860347938,15.464711139652062,0.24971113965206193,0.24971113965206193,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_when_only,2,steps_success_only,Steps (successful episodes),200,200,0,0,1,2124.0,10.62,1.0102987269060275,10.54856109191806,10.691438908081938,0.07143890808193909,0.07143890808193909,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_when_only,2,reward,Cumulative reward,200,200,0,0,0,5585.0,27.925,5.28764322305045,27.551107162048595,28.298892837951406,0.3738928379514057,0.3738928379514057,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,3,success,Task success (%),200,200,0,0,0,200.0,100.0,0.0,98.11546736227335,100,1.8845326377266503,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,ours,3,questions,Questions per episode,200,200,0,0,0,1550.0,7.75,2.1354862461598034,7.59899831942098,7.90100168057902,0.15100168057901975,0.15100168057901975,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,3,steps,Physical/planning steps,200,200,0,0,0,2067.0,10.335,0.8404204499316498,10.275573300080548,10.394426699919453,0.059426699919452375,0.059426699919452375,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,3,seconds,Logged episode time (s),200,200,0,0,0,168.55669999999995,0.8427835,0.08974619756646067,0.8364374855115049,0.8491295144884952,0.006346014488495144,0.006346014488495144,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,3,questions_success_only,Questions (successful episodes),200,200,0,0,1,1550.0,7.75,2.1354862461598034,7.59899831942098,7.90100168057902,0.15100168057901975,0.15100168057901975,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,3,steps_success_only,Steps (successful episodes),200,200,0,0,1,2067.0,10.335,0.8404204499316498,10.275573300080548,10.394426699919453,0.059426699919452375,0.059426699919452375,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,3,reward,Cumulative reward,200,200,0,0,0,4765.0,23.825,7.972589662691053,23.261252778589338,24.38874722141066,0.5637472214106616,0.5637472214106616,mean +/- 1 SE,01_processed/episodes.csv
