domain,experiment,policy,threshold,scene,run_id,source_file,timestamp,success,planning_length,reward,question_count,query_step_count,query_probability_per_step,elapsed_seconds,model,prompt_version,seed,qhat,stop_reason,autonomous_action_count,fallback_in_prediction_count,action_failure_count,average_candidate_count,average_candidate_count_when_asked,average_prediction_set_size,average_prediction_set_size_when_asked,token_overall,max_step,max_belief_particles,search_time_total,search_time_avg,execute_time_total,execute_time_avg,update_time_total,update_time_avg,interaction_time_total,interaction_time_avg,pruning_time_total,pruning_time_avg,step_total_time_total,step_total_time_avg,tree_node_count_avg,tree_node_count_max,tree_nodes_expanded_this_step_avg,tree_nodes_expanded_this_step_max,root_action_count_avg,root_action_count_max,max_tree_depth_avg,max_tree_depth_max,belief_frontier_size_avg,belief_frontier_size_max,belief_entropy_avg,belief_entropy_max
wastesorting,when_what,ours,0.8,scene_01,665,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162545_498575.txt,2026-09-12 16:25:45,True,10,15.0,13,3,0.3,1.8018,,,2258604627,,GOAL DONE,,,,,,,,,50,8000,1.7167,0.1717,0.0339,0.0034,0.0185,0.0019,0.0305,0.003,0.0019,0.0002,1.8018,0.1802,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,666,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162552_375700.txt,2026-09-12 16:25:52,True,10,20.0,6,3,0.3,1.5783,,,2829245352,,GOAL DONE,,,,,,,,,50,8000,1.5131,0.1513,0.0346,0.0035,0.0155,0.0016,0.0134,0.0013,0.0016,0.0002,1.5783,0.1578,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,667,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162602_208070.txt,2026-09-12 16:26:02,True,13,0.0,19,7,0.5384615384615384,2.3945,,,3940097250,,GOAL DONE,,,,,,,,,50,8000,2.271,0.1747,0.0504,0.0039,0.0354,0.0027,0.0346,0.0027,0.0027,0.0002,2.3944,0.1842,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,668,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162610_069460.txt,2026-09-12 16:26:10,True,12,20.0,12,4,0.3333333333333333,1.8227,,,2295953812,,GOAL DONE,,,,,,,,,50,8000,1.7417,0.1451,0.0389,0.0032,0.0189,0.0016,0.0208,0.0017,0.0021,0.0002,1.8227,0.1519,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,669,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162619_002058.txt,2026-09-12 16:26:19,True,14,20.0,20,7,0.5,2.023,,,1147340016,,GOAL DONE,,,,,,,,,50,8000,1.9202,0.1372,0.0513,0.0037,0.0232,0.0017,0.0252,0.0018,0.0027,0.0002,2.0229,0.1445,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,670,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162627_746671.txt,2026-09-12 16:26:27,True,14,10.0,20,7,0.5,2.3641,,,3656921932,,GOAL DONE,,,,,,,,,50,8000,2.2309,0.1594,0.0497,0.0035,0.0366,0.0026,0.044,0.0031,0.0026,0.0002,2.364,0.1689,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,671,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162635_226879.txt,2026-09-12 16:26:35,True,10,5.0,8,3,0.3,1.757,,,834664221,,GOAL DONE,,,,,,,,,50,8000,1.688,0.1688,0.0326,0.0033,0.0184,0.0018,0.016,0.0016,0.0018,0.0002,1.7569,0.1757,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,672,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162644_181203.txt,2026-09-12 16:26:44,True,11,10.0,16,5,0.45454545454545453,2.3971,,,2566599462,,GOAL DONE,,,,,,,,,50,8000,2.2716,0.2065,0.0435,0.004,0.0384,0.0035,0.0412,0.0037,0.0021,0.0002,2.3971,0.2179,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,673,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162651_905679.txt,2026-09-12 16:26:51,True,13,15.0,17,6,0.46153846153846156,1.9681,,,481330159,,GOAL DONE,,,,,,,,,50,8000,1.8797,0.1446,0.0459,0.0035,0.0196,0.0015,0.0204,0.0016,0.0022,0.0002,1.9681,0.1514,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,674,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162701_131548.txt,2026-09-12 16:27:01,True,14,15.0,18,6,0.42857142857142855,2.188,,,3722475659,,GOAL DONE,,,,,,,,,50,8000,2.0815,0.1487,0.0456,0.0033,0.0256,0.0018,0.0323,0.0023,0.0027,0.0002,2.1879,0.1563,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,675,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162709_380250.txt,2026-09-12 16:27:09,True,11,5.0,11,4,0.36363636363636365,1.8254,,,3267154761,,GOAL DONE,,,,,,,,,50,8000,1.7467,0.1588,0.0369,0.0034,0.0209,0.0019,0.0187,0.0017,0.002,0.0002,1.8254,0.1659,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,676,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162716_957830.txt,2026-09-12 16:27:16,True,12,15.0,11,4,0.3333333333333333,1.7513,,,2062582486,,GOAL DONE,,,,,,,,,50,8000,1.668,0.139,0.0398,0.0033,0.0221,0.0018,0.0194,0.0016,0.0018,0.0001,1.7513,0.1459,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,677,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162727_328836.txt,2026-09-12 16:27:27,True,12,15.0,13,4,0.3333333333333333,2.4917,,,4001804605,,GOAL DONE,,,,,,,,,50,8000,2.3779,0.1982,0.0441,0.0037,0.0353,0.0029,0.0319,0.0027,0.0022,0.0002,2.4916,0.2076,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,678,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162734_425599.txt,2026-09-12 16:27:34,True,10,10.0,6,3,0.3,1.5136,,,3175035907,,GOAL DONE,,,,,,,,,50,8000,1.4474,0.1447,0.0319,0.0032,0.0192,0.0019,0.0132,0.0013,0.0016,0.0002,1.5135,0.1514,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,679,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162742_627593.txt,2026-09-12 16:27:42,True,13,15.0,11,6,0.46153846153846156,1.9267,,,3156193605,,GOAL DONE,,,,,,,,,50,8000,1.8506,0.1424,0.0409,0.0031,0.0171,0.0013,0.0154,0.0012,0.0024,0.0002,1.9266,0.1482,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_01,680,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162750_262644.txt,2026-09-12 16:27:50,True,10,10.0,6,3,0.3,1.6328,,,3862245153,,GOAL DONE,,,,,,,,,50,8000,1.5698,0.157,0.032,0.0032,0.0153,0.0015,0.0135,0.0013,0.002,0.0002,1.6327,0.1633,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1441,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162800_041912.txt,2026-09-12 16:28:00,True,14,10.0,15,6,0.42857142857142855,2.3036,,,2156641990,,GOAL DONE,,,,,,,,,50,8000,2.1925,0.1566,0.045,0.0032,0.0351,0.0025,0.0282,0.002,0.0024,0.0002,2.3035,0.1645,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1442,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162809_155720.txt,2026-09-12 16:28:09,True,14,5.0,18,8,0.5714285714285714,2.053,,,715488211,,GOAL DONE,,,,,,,,,50,8000,1.9324,0.138,0.0532,0.0038,0.0346,0.0025,0.0303,0.0022,0.0021,0.0002,2.0529,0.1466,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1443,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162818_371717.txt,2026-09-12 16:28:18,True,14,15.0,16,8,0.5714285714285714,2.101,,,1273456514,,GOAL DONE,,,,,,,,,50,8000,1.9821,0.1416,0.0522,0.0037,0.0371,0.0027,0.0269,0.0019,0.0024,0.0002,2.1009,0.1501,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1444,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162825_303854.txt,2026-09-12 16:28:25,True,11,10.0,10,3,0.2727272727272727,1.5779,,,1679391382,,GOAL DONE,,,,,,,,,50,8000,1.4877,0.1352,0.0417,0.0038,0.0188,0.0017,0.0278,0.0025,0.0016,0.0001,1.5778,0.1434,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1445,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162832_929194.txt,2026-09-12 16:28:32,True,11,5.0,12,5,0.45454545454545453,1.6985,,,1315496753,,GOAL DONE,,,,,,,,,50,8000,1.6254,0.1478,0.0339,0.0031,0.0189,0.0017,0.0183,0.0017,0.0018,0.0002,1.6985,0.1544,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1446,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162840_895090.txt,2026-09-12 16:28:40,True,12,5.0,14,7,0.5833333333333334,1.7331,,,3794247199,,GOAL DONE,,,,,,,,,50,8000,1.6567,0.1381,0.0367,0.0031,0.0196,0.0016,0.0173,0.0014,0.0026,0.0002,1.7331,0.1444,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1447,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162846_951310.txt,2026-09-12 16:28:46,True,11,5.0,11,5,0.45454545454545453,1.5152,,,2628956077,,GOAL DONE,,,,,,,,,50,8000,1.4479,0.1316,0.0333,0.003,0.0167,0.0015,0.0151,0.0014,0.0019,0.0002,1.5151,0.1377,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1448,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162852_996920.txt,2026-09-12 16:28:52,True,10,25.0,6,3,0.3,1.3666,,,1669852028,,GOAL DONE,,,,,,,,,50,8000,1.3004,0.13,0.0299,0.003,0.0214,0.0021,0.013,0.0013,0.0017,0.0002,1.3665,0.1367,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1449,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162858_671736.txt,2026-09-12 16:28:58,True,11,10.0,15,4,0.36363636363636365,1.5818,,,2314118130,,GOAL DONE,,,,,,,,,50,8000,1.5053,0.1368,0.0338,0.0031,0.0188,0.0017,0.0217,0.002,0.0019,0.0002,1.5818,0.1438,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1450,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162905_514163.txt,2026-09-12 16:29:05,True,11,10.0,9,3,0.2727272727272727,1.5384,,,1150653687,,GOAL DONE,,,,,,,,,50,8000,1.465,0.1332,0.0361,0.0033,0.0186,0.0017,0.0162,0.0015,0.0022,0.0002,1.5383,0.1398,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1451,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162913_362723.txt,2026-09-12 16:29:13,True,12,5.0,12,6,0.5,1.7652,,,3820178410,,GOAL DONE,,,,,,,,,50,8000,1.6913,0.1409,0.0365,0.003,0.0191,0.0016,0.0164,0.0014,0.0016,0.0001,1.7652,0.1471,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1452,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162920_648489.txt,2026-09-12 16:29:20,True,13,15.0,21,6,0.46153846153846156,2.1448,,,1684512935,,GOAL DONE,,,,,,,,,50,8000,2.0111,0.1547,0.0438,0.0034,0.0377,0.0029,0.0493,0.0038,0.0026,0.0002,2.1448,0.165,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1453,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162928_399453.txt,2026-09-12 16:29:28,True,11,0.0,10,5,0.45454545454545453,1.7317,,,800159661,,GOAL DONE,,,,,,,,,50,8000,1.6607,0.151,0.034,0.0031,0.0185,0.0017,0.0163,0.0015,0.0019,0.0002,1.7316,0.1574,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1454,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162935_807184.txt,2026-09-12 16:29:35,True,12,25.0,11,4,0.3333333333333333,1.6673,,,3132007216,,GOAL DONE,,,,,,,,,50,8000,1.5911,0.1326,0.0374,0.0031,0.0195,0.0016,0.0169,0.0014,0.0021,0.0002,1.6672,0.1389,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1455,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162941_586931.txt,2026-09-12 16:29:41,True,12,20.0,11,4,0.3333333333333333,1.5586,,,431660203,,GOAL DONE,,,,,,,,,50,8000,1.48,0.1233,0.0364,0.003,0.0192,0.0016,0.0209,0.0017,0.002,0.0002,1.5586,0.1299,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1456,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162948_759565.txt,2026-09-12 16:29:48,True,13,20.0,14,6,0.46153846153846156,1.8695,,,4052769592,,GOAL DONE,,,,,,,,,50,8000,1.7828,0.1371,0.0407,0.0031,0.0235,0.0018,0.0194,0.0015,0.0028,0.0002,1.8695,0.1438,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1457,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_162955_508778.txt,2026-09-12 16:29:55,True,11,10.0,8,3,0.2727272727272727,1.5502,,,1116766657,,GOAL DONE,,,,,,,,,50,8000,1.4765,0.1342,0.0372,0.0034,0.0186,0.0017,0.0159,0.0014,0.0017,0.0002,1.5501,0.1409,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1458,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163002_445809.txt,2026-09-12 16:30:02,True,10,20.0,9,3,0.3,1.5037,,,1960486937,,GOAL DONE,,,,,,,,,50,8000,1.4257,0.1426,0.0357,0.0036,0.0185,0.0018,0.0219,0.0022,0.0017,0.0002,1.5036,0.1504,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1459,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163009_148188.txt,2026-09-12 16:30:09,True,11,15.0,10,3,0.2727272727272727,1.5529,,,1185595584,,GOAL DONE,,,,,,,,,50,8000,1.4734,0.1339,0.034,0.0031,0.0191,0.0017,0.0241,0.0022,0.0018,0.0002,1.5528,0.1412,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1460,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163018_188309.txt,2026-09-12 16:30:18,True,13,10.0,17,5,0.38461538461538464,1.8707,,,2175442287,,GOAL DONE,,,,,,,,,50,8000,1.7764,0.1366,0.0446,0.0034,0.0225,0.0017,0.0245,0.0019,0.0024,0.0002,1.8706,0.1439,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1461,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163025_289373.txt,2026-09-12 16:30:25,True,11,10.0,12,3,0.2727272727272727,1.5283,,,1478189300,,GOAL DONE,,,,,,,,,50,8000,1.459,0.1326,0.0334,0.003,0.0166,0.0015,0.0172,0.0016,0.0017,0.0002,1.5282,0.1389,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1462,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163034_006151.txt,2026-09-12 16:30:34,True,14,10.0,19,6,0.42857142857142855,2.304,,,2497538083,,GOAL DONE,,,,,,,,,50,8000,2.1793,0.1557,0.0478,0.0034,0.0388,0.0028,0.0346,0.0025,0.0032,0.0002,2.3039,0.1646,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1463,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163040_968495.txt,2026-09-12 16:30:40,True,11,10.0,10,5,0.45454545454545453,1.5613,,,92232459,,GOAL DONE,,,,,,,,,50,8000,1.4928,0.1357,0.0348,0.0032,0.0166,0.0015,0.0149,0.0014,0.002,0.0002,1.5613,0.1419,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1464,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163049_305050.txt,2026-09-12 16:30:49,True,13,10.0,18,6,0.46153846153846156,1.8835,,,3750062435,,GOAL DONE,,,,,,,,,50,8000,1.7753,0.1366,0.046,0.0035,0.0245,0.0019,0.0351,0.0027,0.0024,0.0002,1.8835,0.1449,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1465,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163056_186165.txt,2026-09-12 16:30:56,True,12,10.0,13,6,0.5,1.5746,,,3666558197,,GOAL DONE,,,,,,,,,50,8000,1.4997,0.125,0.0401,0.0033,0.0169,0.0014,0.0157,0.0013,0.0018,0.0002,1.5745,0.1312,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1466,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163104_096880.txt,2026-09-12 16:31:04,True,12,5.0,15,6,0.5,1.9323,,,4053942929,,GOAL DONE,,,,,,,,,50,8000,1.828,0.1523,0.0396,0.0033,0.0341,0.0028,0.0283,0.0024,0.0019,0.0002,1.9322,0.161,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1467,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163110_690611.txt,2026-09-12 16:31:10,True,10,5.0,6,3,0.3,1.4479,,,1014673370,,GOAL DONE,,,,,,,,,50,8000,1.3822,0.1382,0.0346,0.0035,0.0157,0.0016,0.0134,0.0013,0.0017,0.0002,1.4478,0.1448,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1468,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163117_788677.txt,2026-09-12 16:31:17,True,12,10.0,14,4,0.3333333333333333,1.6481,,,3041513348,,GOAL DONE,,,,,,,,,50,8000,1.5562,0.1297,0.0373,0.0031,0.0199,0.0017,0.0319,0.0027,0.0024,0.0002,1.648,0.1373,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1469,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163125_329524.txt,2026-09-12 16:31:25,True,14,0.0,19,7,0.5,2.1433,,,3100998094,,GOAL DONE,,,,,,,,,50,8000,2.0118,0.1437,0.0507,0.0036,0.0351,0.0025,0.0431,0.0031,0.0023,0.0002,2.1432,0.1531,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1470,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163131_547538.txt,2026-09-12 16:31:31,True,10,20.0,5,2,0.2,1.4339,,,2006819571,,GOAL DONE,,,,,,,,,50,8000,1.3723,0.1372,0.0307,0.0031,0.0157,0.0016,0.0132,0.0013,0.0017,0.0002,1.4338,0.1434,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1471,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163138_620495.txt,2026-09-12 16:31:38,True,10,25.0,8,4,0.4,1.4771,,,604661570,,GOAL DONE,,,,,,,,,50,8000,1.415,0.1415,0.03,0.003,0.0153,0.0015,0.015,0.0015,0.0015,0.0002,1.477,0.1477,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1472,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163147_446352.txt,2026-09-12 16:31:47,True,11,0.0,15,5,0.45454545454545453,2.0212,,,1859675682,,GOAL DONE,,,,,,,,,50,8000,1.9006,0.1728,0.0369,0.0034,0.032,0.0029,0.0493,0.0045,0.0021,0.0002,2.0211,0.1837,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1473,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163154_114734.txt,2026-09-12 16:31:54,True,11,20.0,10,4,0.36363636363636365,1.509,,,2681088983,,GOAL DONE,,,,,,,,,50,8000,1.4304,0.13,0.0405,0.0037,0.0184,0.0017,0.0175,0.0016,0.0019,0.0002,1.5089,0.1372,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1474,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163202_569515.txt,2026-09-12 16:32:02,True,12,0.0,15,6,0.5,2.0125,,,2903446598,,GOAL DONE,,,,,,,,,50,8000,1.9096,0.1591,0.04,0.0033,0.0328,0.0027,0.0276,0.0023,0.0022,0.0002,2.0124,0.1677,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1475,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163209_556658.txt,2026-09-12 16:32:09,True,10,0.0,9,3,0.3,1.4819,,,4138266715,,GOAL DONE,,,,,,,,,50,8000,1.4138,0.1414,0.0349,0.0035,0.0164,0.0016,0.0148,0.0015,0.0018,0.0002,1.4819,0.1482,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1476,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163217_899431.txt,2026-09-12 16:32:17,True,13,10.0,15,5,0.38461538461538464,2.0328,,,3361930932,,GOAL DONE,,,,,,,,,50,8000,1.9088,0.1468,0.0432,0.0033,0.0353,0.0027,0.0424,0.0033,0.0027,0.0002,2.0327,0.1564,,,,,,,,,,,,
wastesorting,when_what,ours,0.8,scene_02,1477,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_wastesorting_20260912_163225_054501.txt,2026-09-12 16:32:25,True,12,0.0,13,6,0.5,1.6662,,,2679542969,,GOAL DONE,,,,,,,,,50,8000,1.5903,0.1325,0.0368,0.0031,0.0195,0.0016,0.0175,0.0015,0.0018,0.0002,1.6662,0.1388,,,,,,,,,,,,
