domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
wastesorting,cp_when,1,seconds,Logged episode time (s),200,198,2,0,0,5606.846999999999,28.31740909090909,8.48698398991026,27.714265402126603,28.92055277969158,0.6031436887824881,0.6031436887824881,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,cp_when,1,questions_success_only,Questions (successful episodes),200,148,2,0,1,1049.0,7.087837837837838,2.5765268349752684,6.876048636620332,7.299627039055343,0.21178920121750533,0.21178920121750533,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,cp_when,1,steps_success_only,Steps (successful episodes),200,148,2,0,1,1545.0,10.43918918918919,0.9492306326156656,10.36116291182857,10.517215466549809,0.07802627736061929,0.07802627736061929,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,cp_when,1,reward,Cumulative reward,200,198,2,0,0,4225.0,21.338383838383837,10.548492875443904,20.58873509254494,22.088032584222734,0.749648745838897,0.749648745838897,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_when,2,success,Task success (%),200,200,0,0,0,114.0,56.99999999999999,0.4963181019179708,50.07048776415268,63.66567766656557,6.929512235847312,6.665677666565578,95% Wilson CI,01_processed/episodes.csv
wastesorting,value_when,2,questions,Questions per episode,200,200,0,0,0,161.0,0.805,0.9116636733282355,0.7405356434428167,0.8694643565571833,0.0644643565571833,0.0644643565571833,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_when,2,steps,Physical/planning steps,200,200,0,0,0,1692.0,8.46,2.9173540707067676,8.253711915348108,8.666288084651894,0.2062880846518933,0.2062880846518933,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_when,2,seconds,Logged episode time (s),200,200,0,0,0,286.05580000000003,1.430279,0.2933433854168851,1.4095364902955503,1.4510215097044499,0.020742509704449796,0.020742509704449796,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_when,2,questions_success_only,Questions (successful episodes),200,114,0,0,1,114.0,1.0,0.9685314126785629,0.9092887220814083,1.0907112779185917,0.09071127791859168,0.09071127791859168,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_when,2,steps_success_only,Steps (successful episodes),200,114,0,0,1,1191.0,10.447368421052632,0.8733224653880531,10.365574278050833,10.529162564054431,0.08179414300179921,0.08179414300179921,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_when,2,reward,Cumulative reward,200,200,0,0,0,3365.0,16.825,11.800024486815577,15.99061226672054,17.65938773327946,0.8343877332794598,0.8343877332794598,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_what,3,success,Task success (%),200,200,0,0,0,200.0,100.0,0.0,98.11546736227335,100,1.8845326377266503,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,value_what,3,questions,Questions per episode,200,200,0,0,0,2567.0,12.835,3.0814365572377773,12.617109531458105,13.052890468541896,0.21789046854189564,0.21789046854189564,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_what,3,steps,Physical/planning steps,200,200,0,0,0,2137.0,10.685,1.0541971629118803,10.61045700373974,10.759542996260262,0.07454299626026106,0.07454299626026106,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_what,3,seconds,Logged episode time (s),200,200,0,0,0,456.8515,2.2842575,0.41455642728192477,2.2549439339084483,2.3135710660915514,0.029313566091551557,0.029313566091551557,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_what,3,questions_success_only,Questions (successful episodes),200,200,0,0,1,2567.0,12.835,3.0814365572377773,12.617109531458105,13.052890468541896,0.21789046854189564,0.21789046854189564,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_what,3,steps_success_only,Steps (successful episodes),200,200,0,0,1,2137.0,10.685,1.0541971629118803,10.61045700373974,10.759542996260262,0.07454299626026106,0.07454299626026106,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,value_what,3,reward,Cumulative reward,200,200,0,0,0,5645.0,28.225,4.959572744606659,27.874305248050067,28.575694751949936,0.35069475194993416,0.35069475194993416,mean +/- 1 SE,01_processed/episodes.csv
