domain,condition,scene,iteration,seed,threshold,random_query_prob
wastesorting,ours,2,27,1014673370,0.8,0.4
wastesorting,random,2,28,3041513348,0.8,0.4
wastesorting,ours-when-only,2,28,3041513348,0.8,0.4
wastesorting,ours-what-only,2,28,3041513348,0.8,0.4
wastesorting,ours,2,28,3041513348,0.8,0.4
wastesorting,random,2,29,3100998094,0.8,0.4
wastesorting,ours-when-only,2,29,3100998094,0.8,0.4
wastesorting,ours-what-only,2,29,3100998094,0.8,0.4
wastesorting,ours,2,29,3100998094,0.8,0.4
wastesorting,random,2,30,2006819571,0.8,0.4
wastesorting,ours-when-only,2,30,2006819571,0.8,0.4
wastesorting,ours-what-only,2,30,2006819571,0.8,0.4
wastesorting,ours,2,30,2006819571,0.8,0.4
wastesorting,random,2,31,604661570,0.8,0.4
wastesorting,ours-when-only,2,31,604661570,0.8,0.4
wastesorting,ours-what-only,2,31,604661570,0.8,0.4
wastesorting,ours,2,31,604661570,0.8,0.4
wastesorting,random,2,32,1859675682,0.8,0.4
wastesorting,ours-when-only,2,32,1859675682,0.8,0.4
wastesorting,ours-what-only,2,32,1859675682,0.8,0.4
wastesorting,ours,2,32,1859675682,0.8,0.4
wastesorting,random,2,33,2681088983,0.8,0.4
wastesorting,ours-when-only,2,33,2681088983,0.8,0.4
wastesorting,ours-what-only,2,33,2681088983,0.8,0.4
wastesorting,ours,2,33,2681088983,0.8,0.4
wastesorting,random,2,34,2903446598,0.8,0.4
wastesorting,ours-when-only,2,34,2903446598,0.8,0.4
wastesorting,ours-what-only,2,34,2903446598,0.8,0.4
wastesorting,ours,2,34,2903446598,0.8,0.4
wastesorting,random,2,35,4138266715,0.8,0.4
wastesorting,ours-when-only,2,35,4138266715,0.8,0.4
wastesorting,ours-what-only,2,35,4138266715,0.8,0.4
wastesorting,ours,2,35,4138266715,0.8,0.4
wastesorting,random,2,36,3361930932,0.8,0.4
wastesorting,ours-when-only,2,36,3361930932,0.8,0.4
wastesorting,ours-what-only,2,36,3361930932,0.8,0.4
wastesorting,ours,2,36,3361930932,0.8,0.4
wastesorting,random,2,37,2679542969,0.8,0.4
wastesorting,ours-when-only,2,37,2679542969,0.8,0.4
wastesorting,ours-what-only,2,37,2679542969,0.8,0.4
wastesorting,ours,2,37,2679542969,0.8,0.4
wastesorting,random,2,38,1191125615,0.8,0.4
wastesorting,ours-when-only,2,38,1191125615,0.8,0.4
wastesorting,ours-what-only,2,38,1191125615,0.8,0.4
wastesorting,ours,2,38,1191125615,0.8,0.4
wastesorting,random,2,39,2226175700,0.8,0.4
wastesorting,ours-when-only,2,39,2226175700,0.8,0.4
wastesorting,ours-what-only,2,39,2226175700,0.8,0.4
wastesorting,ours,2,39,2226175700,0.8,0.4
wastesorting,random,2,40,3749131969,0.8,0.4
wastesorting,ours-when-only,2,40,3749131969,0.8,0.4
wastesorting,ours-what-only,2,40,3749131969,0.8,0.4
wastesorting,ours,2,40,3749131969,0.8,0.4
wastesorting,random,3,1,935228514,0.8,0.4
wastesorting,ours-when-only,3,1,935228514,0.8,0.4
wastesorting,ours-what-only,3,1,935228514,0.8,0.4
wastesorting,ours,3,1,935228514,0.8,0.4
wastesorting,random,3,2,1971182115,0.8,0.4
wastesorting,ours-when-only,3,2,1971182115,0.8,0.4
wastesorting,ours-what-only,3,2,1971182115,0.8,0.4
wastesorting,ours,3,2,1971182115,0.8,0.4
wastesorting,random,3,3,2394637227,0.8,0.4
wastesorting,ours-when-only,3,3,2394637227,0.8,0.4
wastesorting,ours-what-only,3,3,2394637227,0.8,0.4
wastesorting,ours,3,3,2394637227,0.8,0.4
wastesorting,random,3,4,3544407771,0.8,0.4
wastesorting,ours-when-only,3,4,3544407771,0.8,0.4
wastesorting,ours-what-only,3,4,3544407771,0.8,0.4
wastesorting,ours,3,4,3544407771,0.8,0.4
wastesorting,random,3,5,151419445,0.8,0.4
wastesorting,ours-when-only,3,5,151419445,0.8,0.4
wastesorting,ours-what-only,3,5,151419445,0.8,0.4
wastesorting,ours,3,5,151419445,0.8,0.4
wastesorting,random,3,6,878097152,0.8,0.4
wastesorting,ours-when-only,3,6,878097152,0.8,0.4
wastesorting,ours-what-only,3,6,878097152,0.8,0.4
wastesorting,ours,3,6,878097152,0.8,0.4
wastesorting,random,3,7,2160290877,0.8,0.4
wastesorting,ours-when-only,3,7,2160290877,0.8,0.4
wastesorting,ours-what-only,3,7,2160290877,0.8,0.4
wastesorting,ours,3,7,2160290877,0.8,0.4
wastesorting,random,3,8,1263200062,0.8,0.4
wastesorting,ours-when-only,3,8,1263200062,0.8,0.4
wastesorting,ours-what-only,3,8,1263200062,0.8,0.4
wastesorting,ours,3,8,1263200062,0.8,0.4
wastesorting,random,3,9,2442584840,0.8,0.4
wastesorting,ours-when-only,3,9,2442584840,0.8,0.4
wastesorting,ours-what-only,3,9,2442584840,0.8,0.4
wastesorting,ours,3,9,2442584840,0.8,0.4
wastesorting,random,3,10,995062266,0.8,0.4
wastesorting,ours-when-only,3,10,995062266,0.8,0.4
wastesorting,ours-what-only,3,10,995062266,0.8,0.4
wastesorting,ours,3,10,995062266,0.8,0.4
wastesorting,random,3,11,1757091912,0.8,0.4
wastesorting,ours-when-only,3,11,1757091912,0.8,0.4
wastesorting,ours-what-only,3,11,1757091912,0.8,0.4
wastesorting,ours,3,11,1757091912,0.8,0.4
wastesorting,random,3,12,703706258,0.8,0.4
wastesorting,ours-when-only,3,12,703706258,0.8,0.4
wastesorting,ours-what-only,3,12,703706258,0.8,0.4
wastesorting,ours,3,12,703706258,0.8,0.4
wastesorting,random,3,13,3734705447,0.8,0.4
wastesorting,ours-when-only,3,13,3734705447,0.8,0.4
wastesorting,ours-what-only,3,13,3734705447,0.8,0.4
wastesorting,ours,3,13,3734705447,0.8,0.4
wastesorting,random,3,14,808931924,0.8,0.4
wastesorting,ours-when-only,3,14,808931924,0.8,0.4
wastesorting,ours-what-only,3,14,808931924,0.8,0.4
wastesorting,ours,3,14,808931924,0.8,0.4
wastesorting,random,3,15,1010706734,0.8,0.4
wastesorting,ours-when-only,3,15,1010706734,0.8,0.4
wastesorting,ours-what-only,3,15,1010706734,0.8,0.4
wastesorting,ours,3,15,1010706734,0.8,0.4
wastesorting,random,3,16,1790509877,0.8,0.4
wastesorting,ours-when-only,3,16,1790509877,0.8,0.4
wastesorting,ours-what-only,3,16,1790509877,0.8,0.4
wastesorting,ours,3,16,1790509877,0.8,0.4
wastesorting,random,3,17,1862543915,0.8,0.4
wastesorting,ours-when-only,3,17,1862543915,0.8,0.4
wastesorting,ours-what-only,3,17,1862543915,0.8,0.4
wastesorting,ours,3,17,1862543915,0.8,0.4
wastesorting,random,3,18,2836132436,0.8,0.4
wastesorting,ours-when-only,3,18,2836132436,0.8,0.4
wastesorting,ours-what-only,3,18,2836132436,0.8,0.4
wastesorting,ours,3,18,2836132436,0.8,0.4
wastesorting,random,3,19,4248209127,0.8,0.4
wastesorting,ours-when-only,3,19,4248209127,0.8,0.4
wastesorting,ours-what-only,3,19,4248209127,0.8,0.4
wastesorting,ours,3,19,4248209127,0.8,0.4
wastesorting,random,3,20,1312241461,0.8,0.4
wastesorting,ours-when-only,3,20,1312241461,0.8,0.4
wastesorting,ours-what-only,3,20,1312241461,0.8,0.4
wastesorting,ours,3,20,1312241461,0.8,0.4
wastesorting,random,3,21,1849750684,0.8,0.4
wastesorting,ours-when-only,3,21,1849750684,0.8,0.4
wastesorting,ours-what-only,3,21,1849750684,0.8,0.4
wastesorting,ours,3,21,1849750684,0.8,0.4
wastesorting,random,3,22,3532582087,0.8,0.4
wastesorting,ours-when-only,3,22,3532582087,0.8,0.4
wastesorting,ours-what-only,3,22,3532582087,0.8,0.4
wastesorting,ours,3,22,3532582087,0.8,0.4
wastesorting,random,3,23,1682900593,0.8,0.4
wastesorting,ours-when-only,3,23,1682900593,0.8,0.4
wastesorting,ours-what-only,3,23,1682900593,0.8,0.4
wastesorting,ours,3,23,1682900593,0.8,0.4
wastesorting,random,3,24,2815362486,0.8,0.4
wastesorting,ours-when-only,3,24,2815362486,0.8,0.4
wastesorting,ours-what-only,3,24,2815362486,0.8,0.4
wastesorting,ours,3,24,2815362486,0.8,0.4
wastesorting,random,3,25,408728855,0.8,0.4
wastesorting,ours-when-only,3,25,408728855,0.8,0.4
wastesorting,ours-what-only,3,25,408728855,0.8,0.4
wastesorting,ours,3,25,408728855,0.8,0.4
wastesorting,random,3,26,2192330955,0.8,0.4
wastesorting,ours-when-only,3,26,2192330955,0.8,0.4
wastesorting,ours-what-only,3,26,2192330955,0.8,0.4
wastesorting,ours,3,26,2192330955,0.8,0.4
wastesorting,random,3,27,2090573975,0.8,0.4
wastesorting,ours-when-only,3,27,2090573975,0.8,0.4
wastesorting,ours-what-only,3,27,2090573975,0.8,0.4
wastesorting,ours,3,27,2090573975,0.8,0.4
wastesorting,random,3,28,1932548607,0.8,0.4
wastesorting,ours-when-only,3,28,1932548607,0.8,0.4
wastesorting,ours-what-only,3,28,1932548607,0.8,0.4
wastesorting,ours,3,28,1932548607,0.8,0.4
wastesorting,random,3,29,1123572063,0.8,0.4
wastesorting,ours-when-only,3,29,1123572063,0.8,0.4
wastesorting,ours-what-only,3,29,1123572063,0.8,0.4
wastesorting,ours,3,29,1123572063,0.8,0.4
wastesorting,random,3,30,4128056421,0.8,0.4
wastesorting,ours-when-only,3,30,4128056421,0.8,0.4
wastesorting,ours-what-only,3,30,4128056421,0.8,0.4
wastesorting,ours,3,30,4128056421,0.8,0.4
wastesorting,random,3,31,428908864,0.8,0.4
wastesorting,ours-when-only,3,31,428908864,0.8,0.4
wastesorting,ours-what-only,3,31,428908864,0.8,0.4
wastesorting,ours,3,31,428908864,0.8,0.4
wastesorting,random,3,32,3643526193,0.8,0.4
wastesorting,ours-when-only,3,32,3643526193,0.8,0.4
wastesorting,ours-what-only,3,32,3643526193,0.8,0.4
wastesorting,ours,3,32,3643526193,0.8,0.4
wastesorting,random,3,33,3925417317,0.8,0.4
wastesorting,ours-when-only,3,33,3925417317,0.8,0.4
wastesorting,ours-what-only,3,33,3925417317,0.8,0.4
wastesorting,ours,3,33,3925417317,0.8,0.4
wastesorting,random,3,34,3952233946,0.8,0.4
wastesorting,ours-when-only,3,34,3952233946,0.8,0.4
wastesorting,ours-what-only,3,34,3952233946,0.8,0.4
wastesorting,ours,3,34,3952233946,0.8,0.4
wastesorting,random,3,35,3772505736,0.8,0.4
wastesorting,ours-when-only,3,35,3772505736,0.8,0.4
wastesorting,ours-what-only,3,35,3772505736,0.8,0.4
wastesorting,ours,3,35,3772505736,0.8,0.4
wastesorting,random,3,36,2200107462,0.8,0.4
wastesorting,ours-when-only,3,36,2200107462,0.8,0.4
wastesorting,ours-what-only,3,36,2200107462,0.8,0.4
wastesorting,ours,3,36,2200107462,0.8,0.4
wastesorting,random,3,37,1065524053,0.8,0.4
wastesorting,ours-when-only,3,37,1065524053,0.8,0.4
wastesorting,ours-what-only,3,37,1065524053,0.8,0.4
wastesorting,ours,3,37,1065524053,0.8,0.4
wastesorting,random,3,38,1429072852,0.8,0.4
wastesorting,ours-when-only,3,38,1429072852,0.8,0.4
wastesorting,ours-what-only,3,38,1429072852,0.8,0.4
wastesorting,ours,3,38,1429072852,0.8,0.4
wastesorting,random,3,39,1198822842,0.8,0.4
wastesorting,ours-when-only,3,39,1198822842,0.8,0.4
wastesorting,ours-what-only,3,39,1198822842,0.8,0.4
wastesorting,ours,3,39,1198822842,0.8,0.4
wastesorting,random,3,40,864565644,0.8,0.4
wastesorting,ours-when-only,3,40,864565644,0.8,0.4
wastesorting,ours-what-only,3,40,864565644,0.8,0.4
wastesorting,ours,3,40,864565644,0.8,0.4
wastesorting,random,4,1,3291161639,0.8,0.4
wastesorting,ours-when-only,4,1,3291161639,0.8,0.4
wastesorting,ours-what-only,4,1,3291161639,0.8,0.4
wastesorting,ours,4,1,3291161639,0.8,0.4
wastesorting,random,4,2,1838985415,0.8,0.4
wastesorting,ours-when-only,4,2,1838985415,0.8,0.4
wastesorting,ours-what-only,4,2,1838985415,0.8,0.4
wastesorting,ours,4,2,1838985415,0.8,0.4
wastesorting,random,4,3,1973069430,0.8,0.4
wastesorting,ours-when-only,4,3,1973069430,0.8,0.4
wastesorting,ours-what-only,4,3,1973069430,0.8,0.4
wastesorting,ours,4,3,1973069430,0.8,0.4
wastesorting,random,4,4,414427021,0.8,0.4
wastesorting,ours-when-only,4,4,414427021,0.8,0.4
wastesorting,ours-what-only,4,4,414427021,0.8,0.4
wastesorting,ours,4,4,414427021,0.8,0.4
wastesorting,random,4,5,3201562577,0.8,0.4
wastesorting,ours-when-only,4,5,3201562577,0.8,0.4
wastesorting,ours-what-only,4,5,3201562577,0.8,0.4
wastesorting,ours,4,5,3201562577,0.8,0.4
wastesorting,random,4,6,2350780499,0.8,0.4
wastesorting,ours-when-only,4,6,2350780499,0.8,0.4
wastesorting,ours-what-only,4,6,2350780499,0.8,0.4
wastesorting,ours,4,6,2350780499,0.8,0.4
wastesorting,random,4,7,2401657902,0.8,0.4
wastesorting,ours-when-only,4,7,2401657902,0.8,0.4
wastesorting,ours-what-only,4,7,2401657902,0.8,0.4
wastesorting,ours,4,7,2401657902,0.8,0.4
wastesorting,random,4,8,3182553066,0.8,0.4
wastesorting,ours-when-only,4,8,3182553066,0.8,0.4
wastesorting,ours-what-only,4,8,3182553066,0.8,0.4
wastesorting,ours,4,8,3182553066,0.8,0.4
wastesorting,random,4,9,1147895942,0.8,0.4
wastesorting,ours-when-only,4,9,1147895942,0.8,0.4
wastesorting,ours-what-only,4,9,1147895942,0.8,0.4
wastesorting,ours,4,9,1147895942,0.8,0.4
wastesorting,random,4,10,472386282,0.8,0.4
wastesorting,ours-when-only,4,10,472386282,0.8,0.4
wastesorting,ours-what-only,4,10,472386282,0.8,0.4
wastesorting,ours,4,10,472386282,0.8,0.4
wastesorting,random,4,11,558605806,0.8,0.4
wastesorting,ours-when-only,4,11,558605806,0.8,0.4
wastesorting,ours-what-only,4,11,558605806,0.8,0.4
wastesorting,ours,4,11,558605806,0.8,0.4
wastesorting,random,4,12,3110233099,0.8,0.4
wastesorting,ours-when-only,4,12,3110233099,0.8,0.4
wastesorting,ours-what-only,4,12,3110233099,0.8,0.4
wastesorting,ours,4,12,3110233099,0.8,0.4
wastesorting,random,4,13,1105776053,0.8,0.4
wastesorting,ours-when-only,4,13,1105776053,0.8,0.4
wastesorting,ours-what-only,4,13,1105776053,0.8,0.4
wastesorting,ours,4,13,1105776053,0.8,0.4
wastesorting,random,4,14,3718837247,0.8,0.4
wastesorting,ours-when-only,4,14,3718837247,0.8,0.4
wastesorting,ours-what-only,4,14,3718837247,0.8,0.4
wastesorting,ours,4,14,3718837247,0.8,0.4
wastesorting,random,4,15,4193229496,0.8,0.4
wastesorting,ours-when-only,4,15,4193229496,0.8,0.4
wastesorting,ours-what-only,4,15,4193229496,0.8,0.4
wastesorting,ours,4,15,4193229496,0.8,0.4
wastesorting,random,4,16,3369209442,0.8,0.4
wastesorting,ours-when-only,4,16,3369209442,0.8,0.4
wastesorting,ours-what-only,4,16,3369209442,0.8,0.4
wastesorting,ours,4,16,3369209442,0.8,0.4
wastesorting,random,4,17,3692021791,0.8,0.4
wastesorting,ours-when-only,4,17,3692021791,0.8,0.4
wastesorting,ours-what-only,4,17,3692021791,0.8,0.4
wastesorting,ours,4,17,3692021791,0.8,0.4
wastesorting,random,4,18,1445352403,0.8,0.4
wastesorting,ours-when-only,4,18,1445352403,0.8,0.4
wastesorting,ours-what-only,4,18,1445352403,0.8,0.4
wastesorting,ours,4,18,1445352403,0.8,0.4
wastesorting,random,4,19,2413410080,0.8,0.4
wastesorting,ours-when-only,4,19,2413410080,0.8,0.4
wastesorting,ours-what-only,4,19,2413410080,0.8,0.4
wastesorting,ours,4,19,2413410080,0.8,0.4
wastesorting,random,4,20,3310113005,0.8,0.4
wastesorting,ours-when-only,4,20,3310113005,0.8,0.4
wastesorting,ours-what-only,4,20,3310113005,0.8,0.4
wastesorting,ours,4,20,3310113005,0.8,0.4
wastesorting,random,4,21,1619001990,0.8,0.4
wastesorting,ours-when-only,4,21,1619001990,0.8,0.4
wastesorting,ours-what-only,4,21,1619001990,0.8,0.4
wastesorting,ours,4,21,1619001990,0.8,0.4
wastesorting,random,4,22,3414205865,0.8,0.4
wastesorting,ours-when-only,4,22,3414205865,0.8,0.4
wastesorting,ours-what-only,4,22,3414205865,0.8,0.4
wastesorting,ours,4,22,3414205865,0.8,0.4
wastesorting,random,4,23,3989924643,0.8,0.4
wastesorting,ours-when-only,4,23,3989924643,0.8,0.4
wastesorting,ours-what-only,4,23,3989924643,0.8,0.4
wastesorting,ours,4,23,3989924643,0.8,0.4
wastesorting,random,4,24,1493522614,0.8,0.4
wastesorting,ours-when-only,4,24,1493522614,0.8,0.4
wastesorting,ours-what-only,4,24,1493522614,0.8,0.4
wastesorting,ours,4,24,1493522614,0.8,0.4
wastesorting,random,4,25,13571565,0.8,0.4
wastesorting,ours-when-only,4,25,13571565,0.8,0.4
wastesorting,ours-what-only,4,25,13571565,0.8,0.4
wastesorting,ours,4,25,13571565,0.8,0.4
wastesorting,random,4,26,2630099760,0.8,0.4
wastesorting,ours-when-only,4,26,2630099760,0.8,0.4
wastesorting,ours-what-only,4,26,2630099760,0.8,0.4
wastesorting,ours,4,26,2630099760,0.8,0.4
wastesorting,random,4,27,3787165175,0.8,0.4
wastesorting,ours-when-only,4,27,3787165175,0.8,0.4
wastesorting,ours-what-only,4,27,3787165175,0.8,0.4
wastesorting,ours,4,27,3787165175,0.8,0.4
wastesorting,random,4,28,1518896079,0.8,0.4
wastesorting,ours-when-only,4,28,1518896079,0.8,0.4
wastesorting,ours-what-only,4,28,1518896079,0.8,0.4
wastesorting,ours,4,28,1518896079,0.8,0.4
wastesorting,random,4,29,506359200,0.8,0.4
wastesorting,ours-when-only,4,29,506359200,0.8,0.4
wastesorting,ours-what-only,4,29,506359200,0.8,0.4
wastesorting,ours,4,29,506359200,0.8,0.4
wastesorting,random,4,30,2303938088,0.8,0.4
wastesorting,ours-when-only,4,30,2303938088,0.8,0.4
wastesorting,ours-what-only,4,30,2303938088,0.8,0.4
wastesorting,ours,4,30,2303938088,0.8,0.4
wastesorting,random,4,31,1783261924,0.8,0.4
wastesorting,ours-when-only,4,31,1783261924,0.8,0.4
wastesorting,ours-what-only,4,31,1783261924,0.8,0.4
wastesorting,ours,4,31,1783261924,0.8,0.4
wastesorting,random,4,32,3973487875,0.8,0.4
wastesorting,ours-when-only,4,32,3973487875,0.8,0.4
wastesorting,ours-what-only,4,32,3973487875,0.8,0.4
wastesorting,ours,4,32,3973487875,0.8,0.4
wastesorting,random,4,33,3576324234,0.8,0.4
wastesorting,ours-when-only,4,33,3576324234,0.8,0.4
wastesorting,ours-what-only,4,33,3576324234,0.8,0.4
wastesorting,ours,4,33,3576324234,0.8,0.4
wastesorting,random,4,34,3966743771,0.8,0.4
wastesorting,ours-when-only,4,34,3966743771,0.8,0.4
wastesorting,ours-what-only,4,34,3966743771,0.8,0.4
wastesorting,ours,4,34,3966743771,0.8,0.4
wastesorting,random,4,35,3292785302,0.8,0.4
wastesorting,ours-when-only,4,35,3292785302,0.8,0.4
wastesorting,ours-what-only,4,35,3292785302,0.8,0.4
wastesorting,ours,4,35,3292785302,0.8,0.4
wastesorting,random,4,36,2877610580,0.8,0.4
wastesorting,ours-when-only,4,36,2877610580,0.8,0.4
wastesorting,ours-what-only,4,36,2877610580,0.8,0.4
wastesorting,ours,4,36,2877610580,0.8,0.4
wastesorting,random,4,37,1852316728,0.8,0.4
wastesorting,ours-when-only,4,37,1852316728,0.8,0.4
wastesorting,ours-what-only,4,37,1852316728,0.8,0.4
wastesorting,ours,4,37,1852316728,0.8,0.4
wastesorting,random,4,38,132699259,0.8,0.4
wastesorting,ours-when-only,4,38,132699259,0.8,0.4
wastesorting,ours-what-only,4,38,132699259,0.8,0.4
wastesorting,ours,4,38,132699259,0.8,0.4
wastesorting,random,4,39,1117810574,0.8,0.4
wastesorting,ours-when-only,4,39,1117810574,0.8,0.4
wastesorting,ours-what-only,4,39,1117810574,0.8,0.4
wastesorting,ours,4,39,1117810574,0.8,0.4
wastesorting,random,4,40,2967203946,0.8,0.4
wastesorting,ours-when-only,4,40,2967203946,0.8,0.4
wastesorting,ours-what-only,4,40,2967203946,0.8,0.4
wastesorting,ours,4,40,2967203946,0.8,0.4
wastesorting,random,5,1,630828154,0.8,0.4
wastesorting,ours-when-only,5,1,630828154,0.8,0.4
wastesorting,ours-what-only,5,1,630828154,0.8,0.4
wastesorting,ours,5,1,630828154,0.8,0.4
wastesorting,random,5,2,435659992,0.8,0.4
wastesorting,ours-when-only,5,2,435659992,0.8,0.4
wastesorting,ours-what-only,5,2,435659992,0.8,0.4
wastesorting,ours,5,2,435659992,0.8,0.4
wastesorting,random,5,3,3537170530,0.8,0.4
wastesorting,ours-when-only,5,3,3537170530,0.8,0.4
wastesorting,ours-what-only,5,3,3537170530,0.8,0.4
wastesorting,ours,5,3,3537170530,0.8,0.4
wastesorting,random,5,4,1280378645,0.8,0.4
wastesorting,ours-when-only,5,4,1280378645,0.8,0.4
wastesorting,ours-what-only,5,4,1280378645,0.8,0.4
wastesorting,ours,5,4,1280378645,0.8,0.4
wastesorting,random,5,5,3656925474,0.8,0.4
wastesorting,ours-when-only,5,5,3656925474,0.8,0.4
wastesorting,ours-what-only,5,5,3656925474,0.8,0.4
wastesorting,ours,5,5,3656925474,0.8,0.4
wastesorting,random,5,6,1489971784,0.8,0.4
wastesorting,ours-when-only,5,6,1489971784,0.8,0.4
wastesorting,ours-what-only,5,6,1489971784,0.8,0.4
wastesorting,ours,5,6,1489971784,0.8,0.4
wastesorting,random,5,7,3520141308,0.8,0.4
wastesorting,ours-when-only,5,7,3520141308,0.8,0.4
wastesorting,ours-what-only,5,7,3520141308,0.8,0.4
wastesorting,ours,5,7,3520141308,0.8,0.4
wastesorting,random,5,8,411692590,0.8,0.4
wastesorting,ours-when-only,5,8,411692590,0.8,0.4
wastesorting,ours-what-only,5,8,411692590,0.8,0.4
wastesorting,ours,5,8,411692590,0.8,0.4
wastesorting,random,5,9,2624923704,0.8,0.4
wastesorting,ours-when-only,5,9,2624923704,0.8,0.4
wastesorting,ours-what-only,5,9,2624923704,0.8,0.4
wastesorting,ours,5,9,2624923704,0.8,0.4
wastesorting,random,5,10,3130661448,0.8,0.4
wastesorting,ours-when-only,5,10,3130661448,0.8,0.4
wastesorting,ours-what-only,5,10,3130661448,0.8,0.4
wastesorting,ours,5,10,3130661448,0.8,0.4
wastesorting,random,5,11,3622248746,0.8,0.4
wastesorting,ours-when-only,5,11,3622248746,0.8,0.4
wastesorting,ours-what-only,5,11,3622248746,0.8,0.4
wastesorting,ours,5,11,3622248746,0.8,0.4
wastesorting,random,5,12,600649243,0.8,0.4
wastesorting,ours-when-only,5,12,600649243,0.8,0.4
wastesorting,ours-what-only,5,12,600649243,0.8,0.4
wastesorting,ours,5,12,600649243,0.8,0.4
wastesorting,random,5,13,3690243405,0.8,0.4
wastesorting,ours-when-only,5,13,3690243405,0.8,0.4
wastesorting,ours-what-only,5,13,3690243405,0.8,0.4
wastesorting,ours,5,13,3690243405,0.8,0.4
wastesorting,random,5,14,2666206818,0.8,0.4
wastesorting,ours-when-only,5,14,2666206818,0.8,0.4
wastesorting,ours-what-only,5,14,2666206818,0.8,0.4
wastesorting,ours,5,14,2666206818,0.8,0.4
wastesorting,random,5,15,2681637189,0.8,0.4
wastesorting,ours-when-only,5,15,2681637189,0.8,0.4
wastesorting,ours-what-only,5,15,2681637189,0.8,0.4
wastesorting,ours,5,15,2681637189,0.8,0.4
wastesorting,random,5,16,3586644066,0.8,0.4
wastesorting,ours-when-only,5,16,3586644066,0.8,0.4
wastesorting,ours-what-only,5,16,3586644066,0.8,0.4
wastesorting,ours,5,16,3586644066,0.8,0.4
wastesorting,random,5,17,3677160998,0.8,0.4
wastesorting,ours-when-only,5,17,3677160998,0.8,0.4
wastesorting,ours-what-only,5,17,3677160998,0.8,0.4
wastesorting,ours,5,17,3677160998,0.8,0.4
wastesorting,random,5,18,1159978775,0.8,0.4
wastesorting,ours-when-only,5,18,1159978775,0.8,0.4
wastesorting,ours-what-only,5,18,1159978775,0.8,0.4
wastesorting,ours,5,18,1159978775,0.8,0.4
wastesorting,random,5,19,4128091398,0.8,0.4
wastesorting,ours-when-only,5,19,4128091398,0.8,0.4
wastesorting,ours-what-only,5,19,4128091398,0.8,0.4
wastesorting,ours,5,19,4128091398,0.8,0.4
wastesorting,random,5,20,3351623416,0.8,0.4
wastesorting,ours-when-only,5,20,3351623416,0.8,0.4
wastesorting,ours-what-only,5,20,3351623416,0.8,0.4
wastesorting,ours,5,20,3351623416,0.8,0.4
wastesorting,random,5,21,3215763495,0.8,0.4
wastesorting,ours-when-only,5,21,3215763495,0.8,0.4
wastesorting,ours-what-only,5,21,3215763495,0.8,0.4
wastesorting,ours,5,21,3215763495,0.8,0.4
wastesorting,random,5,22,1045924611,0.8,0.4
wastesorting,ours-when-only,5,22,1045924611,0.8,0.4
wastesorting,ours-what-only,5,22,1045924611,0.8,0.4
wastesorting,ours,5,22,1045924611,0.8,0.4
wastesorting,random,5,23,449704548,0.8,0.4
wastesorting,ours-when-only,5,23,449704548,0.8,0.4
wastesorting,ours-what-only,5,23,449704548,0.8,0.4
wastesorting,ours,5,23,449704548,0.8,0.4
wastesorting,random,5,24,1253677920,0.8,0.4
wastesorting,ours-when-only,5,24,1253677920,0.8,0.4
wastesorting,ours-what-only,5,24,1253677920,0.8,0.4
wastesorting,ours,5,24,1253677920,0.8,0.4
wastesorting,random,5,25,382724118,0.8,0.4
wastesorting,ours-when-only,5,25,382724118,0.8,0.4
wastesorting,ours-what-only,5,25,382724118,0.8,0.4
wastesorting,ours,5,25,382724118,0.8,0.4
wastesorting,random,5,26,4085569034,0.8,0.4
wastesorting,ours-when-only,5,26,4085569034,0.8,0.4
wastesorting,ours-what-only,5,26,4085569034,0.8,0.4
wastesorting,ours,5,26,4085569034,0.8,0.4
wastesorting,random,5,27,1045529480,0.8,0.4
wastesorting,ours-when-only,5,27,1045529480,0.8,0.4
wastesorting,ours-what-only,5,27,1045529480,0.8,0.4
wastesorting,ours,5,27,1045529480,0.8,0.4
wastesorting,random,5,28,2875578355,0.8,0.4
wastesorting,ours-when-only,5,28,2875578355,0.8,0.4
wastesorting,ours-what-only,5,28,2875578355,0.8,0.4
wastesorting,ours,5,28,2875578355,0.8,0.4
wastesorting,random,5,29,230996701,0.8,0.4
wastesorting,ours-when-only,5,29,230996701,0.8,0.4
wastesorting,ours-what-only,5,29,230996701,0.8,0.4
wastesorting,ours,5,29,230996701,0.8,0.4
wastesorting,random,5,30,4259545291,0.8,0.4
wastesorting,ours-when-only,5,30,4259545291,0.8,0.4
wastesorting,ours-what-only,5,30,4259545291,0.8,0.4
wastesorting,ours,5,30,4259545291,0.8,0.4
wastesorting,random,5,31,671361218,0.8,0.4
wastesorting,ours-when-only,5,31,671361218,0.8,0.4
wastesorting,ours-what-only,5,31,671361218,0.8,0.4
wastesorting,ours,5,31,671361218,0.8,0.4
wastesorting,random,5,32,1668817081,0.8,0.4
wastesorting,ours-when-only,5,32,1668817081,0.8,0.4
wastesorting,ours-what-only,5,32,1668817081,0.8,0.4
wastesorting,ours,5,32,1668817081,0.8,0.4
wastesorting,random,5,33,3225313600,0.8,0.4
wastesorting,ours-when-only,5,33,3225313600,0.8,0.4
wastesorting,ours-what-only,5,33,3225313600,0.8,0.4
wastesorting,ours,5,33,3225313600,0.8,0.4
wastesorting,random,5,34,1380997039,0.8,0.4
wastesorting,ours-when-only,5,34,1380997039,0.8,0.4
