domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
wastesorting,05,1096658197,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194128_669154.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194115_796450.txt,1,0,20.0,3.0,0.3656999999999999,5.0
wastesorting,05,1257694978,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194450_302687.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194439_325256.txt,1,1,7.0,0.0,0.0,0.0
wastesorting,05,1425204835,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194414_820830.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194403_489704.txt,1,1,9.0,0.0,0.011700000000000044,0.0
wastesorting,05,1635712191,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194319_437438.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194306_750948.txt,1,1,17.0,0.0,0.10099999999999998,-5.0
wastesorting,05,1682723651,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194107_885126.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194054_428363.txt,1,0,17.0,6.0,0.5341,15.0
wastesorting,05,1857153195,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194227_379159.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194219_384765.txt,1,0,12.0,8.0,0.7713000000000001,10.0
wastesorting,05,1920891884,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194338_710000.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194326_884009.txt,1,1,11.0,0.0,-0.04079999999999995,0.0
wastesorting,05,2022435759,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193726_600187.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193711_124650.txt,1,1,15.0,0.0,0.07509999999999994,0.0
wastesorting,05,2033950444,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194608_965555.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194556_768909.txt,1,1,10.0,-2.0,-0.09899999999999998,0.0
wastesorting,05,2109495109,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193550_779536.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193539_218156.txt,1,1,8.0,-1.0,-0.04049999999999998,5.0
wastesorting,05,2238172108,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193520_940876.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193509_190386.txt,1,1,7.0,0.0,-0.008099999999999996,0.0
wastesorting,05,2307624650,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193532_947812.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193525_899374.txt,1,0,9.0,7.0,0.655,5.0
wastesorting,05,236728789,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194259_694670.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194251_954738.txt,1,0,13.0,9.0,0.945,10.0
wastesorting,05,2369144232,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194740_883816.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194728_483054.txt,1,1,10.0,0.0,-0.01870000000000016,0.0
wastesorting,05,2868909178,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193847_270751.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193834_297441.txt,1,0,21.0,7.0,0.6069,-5.0
wastesorting,05,3016391565,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194356_935672.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194345_637456.txt,1,1,8.0,-1.0,-0.043500000000000094,0.0
wastesorting,05,314428037,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194702_882908.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194650_911999.txt,1,0,12.0,6.0,0.5235000000000001,10.0
wastesorting,05,31618478,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193644_850890.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193632_780983.txt,1,1,11.0,-1.0,-0.03730000000000011,0.0
wastesorting,05,3204229192,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193945_622668.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193930_909542.txt,1,1,14.0,0.0,0.03039999999999976,0.0
wastesorting,05,3204918914,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_193826_540801.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193814_621560.txt,1,0,16.0,6.0,0.6193999999999997,-5.0
