domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
wastesorting,0.1,all,200,200,0,112,56.0,49.07167533465867,62.70218074881414,56.0,"{'PLAN FAILURE': 88, 'GOAL DONE': 112}",200,0.595,0.8026182030701132,112,0.7589285714285714,0.8515543362844133,200,9.285,3.7515524424754103,112,12.080357142857142,1.1241685043866094,200,1.5192265,0.41768486912651764,112,1.7746767857142858,0.27718255505282313,200,7.3,7.191564013816753,112,11.5625,6.712609151561084
wastesorting,0.2,all,200,200,0,112,56.0,49.07167533465867,62.70218074881414,56.0,"{'PLAN FAILURE': 88, 'GOAL DONE': 112}",200,0.605,0.807611404639956,112,0.7767857142857143,0.8564521562879598,200,9.285,3.7515524424754103,112,12.080357142857142,1.1241685043866094,200,1.519954,0.4144337193359308,112,1.772425,0.27455524017929417,200,7.3,7.191564013816753,112,11.5625,6.712609151561084
wastesorting,0.3,all,200,200,0,112,56.0,49.07167533465867,62.70218074881414,56.0,"{'PLAN FAILURE': 88, 'GOAL DONE': 112}",200,0.64,0.8508937069355447,112,0.8125,0.8957482151055981,200,9.28,3.748580971045232,112,12.080357142857142,1.1241685043866094,200,1.516994,0.4131205993557575,112,1.7729464285714285,0.2717166475645292,200,7.275,7.208271003109647,112,11.5625,6.712609151561084
wastesorting,0.4,all,200,200,0,116,58.0,51.07207393958046,64.62640083838326,58.0,"{'PLAN FAILURE': 84, 'GOAL DONE': 116}",200,1.415,1.857424325680091,116,2.0948275862068964,2.055653702336081,200,9.305,3.753989502639778,116,12.077586206896552,1.1045428884854351,200,1.519482,0.4104285948044627,116,1.766743103448276,0.26699705069992585,200,7.425,7.246165161500163,116,11.508620689655173,6.731490809303845
wastesorting,0.5,all,200,200,0,132,66.0,59.18849552683626,72.2084540290912,66.0,"{'GOAL DONE': 132, 'PLAN FAILURE': 68}",200,3.3,3.751046755079703,132,4.75,3.837092967696781,200,9.77,3.691236395932028,132,12.143939393939394,1.1860034612256933,200,1.569309,0.4440211434132275,132,1.8100378787878788,0.2960623107332095,200,8.075,7.2582910484992,132,11.287878787878787,6.7569927624130495
wastesorting,0.6,all,200,200,0,151,75.5,69.09575644379659,80.94313191096282,75.5,"{'GOAL DONE': 151, 'PLAN FAILURE': 49}",200,6.24,4.646541914025308,151,7.774834437086093,4.108807102522521,200,10.355,3.511499414880133,151,12.139072847682119,1.1721190787022608,200,1.6279515,0.4439322417600693,151,1.8225635761589405,0.29017429738772377,200,9.525,7.495350317490808,151,12.052980132450331,6.788999022408923
wastesorting,0.7,all,200,200,0,200,100.0,98.11546736227335,100,100.0,{'GOAL DONE': 200},200,13.34,3.943622801944945,200,13.34,3.943622801944945,200,11.995,1.2133988146595025,200,11.995,1.2133988146595025,200,1.7797825,0.2714296448516104,200,1.7797825,0.2714296448516104,200,11.15,6.413514311915561,200,11.15,6.413514311915561
wastesorting,0.8,all,200,200,0,200,100.0,98.11546736227335,100,100.0,{'GOAL DONE': 200},200,13.34,3.943622801944945,200,13.34,3.943622801944945,200,11.995,1.2133988146595025,200,11.995,1.2133988146595025,200,1.7773125,0.2701673298612767,200,1.7773125,0.2701673298612767,200,11.15,6.413514311915561,200,11.15,6.413514311915561
wastesorting,0.9,all,200,200,0,200,100.0,98.11546736227335,100,100.0,{'GOAL DONE': 200},200,13.34,3.943622801944945,200,13.34,3.943622801944945,200,11.995,1.2133988146595025,200,11.995,1.2133988146595025,200,1.7807795,0.27385928993402037,200,1.7807795,0.27385928993402037,200,11.15,6.413514311915561,200,11.15,6.413514311915561
wastesorting,1.0,all,200,200,0,192,96.0,92.3067931799067,97.95943679338475,96.0,"{'GOAL DONE': 192, 'PLAN FAILURE': 8}",200,21.675,4.940792665231362,192,21.604166666666668,4.878586969630072,200,12.82,2.061272476191716,192,12.994791666666666,1.8290769446524078,200,1.8878905,0.321345923065947,192,1.8931052083333333,0.3162257136323042,200,11.525,6.558540023220176,192,11.953125,6.325622343821137
