domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,01,58,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_6/exp_tomato_20260917_062417_368164.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_6/exp_tomato_20260917_062416_003540.txt,0,1,60.0,36.0,-0.3778,-80.0
tomato,01,59,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_7/exp_tomato_20260917_062424_190896.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_7/exp_tomato_20260917_062422_829786.txt,0,1,62.0,37.0,-0.25229999999999997,-100.0
tomato,01,60,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_8/exp_tomato_20260917_062431_082501.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_8/exp_tomato_20260917_062429_717284.txt,0,1,63.0,37.0,-0.26660000000000006,-110.0
tomato,01,61,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_9/exp_tomato_20260917_062438_762979.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_9/exp_tomato_20260917_062436_931633.txt,0,1,58.0,36.0,-0.38870000000000005,-90.0
tomato,01,62,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_10/exp_tomato_20260917_062453_011512.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_10/exp_tomato_20260917_062451_557122.txt,0,1,62.0,36.0,-0.3558,-90.0
tomato,02,63,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_1/exp_tomato_20260917_062459_897589.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_1/exp_tomato_20260917_062458_370880.txt,0,1,54.0,37.0,-0.18320000000000003,-90.0
tomato,02,64,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_2/exp_tomato_20260917_062507_486562.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_2/exp_tomato_20260917_062505_956522.txt,0,1,63.0,33.0,-0.7665000000000001,-80.0
tomato,02,65,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_3/exp_tomato_20260917_062522_060510.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_3/exp_tomato_20260917_062520_200012.txt,0,0,62.0,0.0,-7.0341000000000005,95.0
tomato,02,66,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_4/exp_tomato_20260917_062528_691602.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_4/exp_tomato_20260917_062527_168402.txt,0,1,63.0,36.0,-0.263,-100.0
tomato,02,67,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_5/exp_tomato_20260917_062542_572367.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_5/exp_tomato_20260917_062541_039497.txt,0,0,61.0,0.0,-6.992,95.0
tomato,02,68,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_6/exp_tomato_20260917_062549_495278.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_6/exp_tomato_20260917_062548_057983.txt,0,1,61.0,36.0,-0.31310000000000004,-90.0
tomato,02,69,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_7/exp_tomato_20260917_062556_207374.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_7/exp_tomato_20260917_062554_760285.txt,0,1,63.0,37.0,-0.18889999999999996,-90.0
tomato,02,70,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_8/exp_tomato_20260917_062603_304762.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_8/exp_tomato_20260917_062601_467337.txt,0,1,58.0,37.0,-0.19530000000000003,-95.0
tomato,02,71,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_9/exp_tomato_20260917_062623_542762.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_9/exp_tomato_20260917_062621_991683.txt,0,1,59.0,37.0,-0.16500000000000004,-100.0
tomato,02,72,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_02/run_10/exp_tomato_20260917_062638_047895.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_02/run_10/exp_tomato_20260917_062636_589082.txt,0,1,60.0,37.0,-0.21289999999999998,-80.0
tomato,03,73,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_1/exp_tomato_20260917_062645_374904.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_1/exp_tomato_20260917_062643_646747.txt,0,1,64.0,37.0,-0.2025,-100.0
tomato,03,74,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_2/exp_tomato_20260917_062652_347914.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_2/exp_tomato_20260917_062650_826214.txt,0,1,59.0,36.0,-0.3143,-100.0
tomato,03,75,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_3/exp_tomato_20260917_062659_538728.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_3/exp_tomato_20260917_062658_087360.txt,0,1,61.0,37.0,-0.19330000000000003,-90.0
tomato,03,76,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_4/exp_tomato_20260917_062708_854333.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_4/exp_tomato_20260917_062707_328350.txt,0,1,55.0,36.0,-0.2986,-80.0
tomato,03,77,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_5/exp_tomato_20260917_062715_561794.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_5/exp_tomato_20260917_062714_112326.txt,0,1,57.0,37.0,-0.19630000000000003,-100.0
tomato,03,78,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_6/exp_tomato_20260917_062721_977067.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_6/exp_tomato_20260917_062720_525128.txt,0,1,58.0,37.0,-0.19540000000000002,-80.0
tomato,03,79,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_7/exp_tomato_20260917_062732_822613.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_7/exp_tomato_20260917_062727_536607.txt,0,1,61.0,37.0,-0.19729999999999992,-110.0
tomato,03,80,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_8/exp_tomato_20260917_062740_569549.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_8/exp_tomato_20260917_062739_100382.txt,0,1,61.0,37.0,-0.19189999999999996,-100.0
tomato,03,81,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_9/exp_tomato_20260917_062747_714174.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_9/exp_tomato_20260917_062746_283811.txt,0,1,60.0,37.0,-0.24220000000000008,-110.0
tomato,03,82,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_03/run_10/exp_tomato_20260917_062754_891441.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_03/run_10/exp_tomato_20260917_062753_356640.txt,0,1,62.0,35.0,-0.47550000000000003,-100.0
tomato,04,83,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_04/run_1/exp_tomato_20260917_062801_675412.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_04/run_1/exp_tomato_20260917_062800_291290.txt,0,1,64.0,37.0,-0.29189999999999994,-90.0
