domain,experiment,policy,threshold,scene,run_id,source_file,timestamp,success,planning_length,reward,question_count,query_step_count,query_probability_per_step,elapsed_seconds,model,prompt_version,seed,qhat,stop_reason,autonomous_action_count,fallback_in_prediction_count,action_failure_count,average_candidate_count,average_candidate_count_when_asked,average_prediction_set_size,average_prediction_set_size_when_asked,token_overall,max_step,max_belief_particles,search_time_total,search_time_avg,execute_time_total,execute_time_avg,update_time_total,update_time_avg,interaction_time_total,interaction_time_avg,pruning_time_total,pruning_time_avg,step_total_time_total,step_total_time_avg,tree_node_count_avg,tree_node_count_max,tree_nodes_expanded_this_step_avg,tree_nodes_expanded_this_step_max,root_action_count_avg,root_action_count_max,max_tree_depth_avg,max_tree_depth_max,belief_frontier_size_avg,belief_frontier_size_max,belief_entropy_avg,belief_entropy_max
tomato,when_what,random,0.8,scene_01,727,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150400_165677.txt,2026-09-12 15:04:00,False,26,-5.0,15,10,0.38461538461538464,9.1554,,,796400590,,PLAN FAILURE,,,,,,,,,50,8000,9.0995,0.35,0.029,0.0011,0.0129,0.0005,0.0058,0.0002,0.0076,0.0003,9.1553,0.3521,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,728,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150424_294403.txt,2026-09-12 15:04:24,False,16,5.0,17,10,0.625,4.5286,,,1201029111,,PLAN FAILURE,,,,,,,,,50,8000,4.4968,0.281,0.0148,0.0009,0.0062,0.0004,0.0063,0.0004,0.004,0.0003,4.5285,0.283,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,729,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150448_685645.txt,2026-09-12 15:04:48,False,13,-5.0,15,7,0.5384615384615384,3.9832,,,3389846695,,PLAN FAILURE,,,,,,,,,50,8000,3.9459,0.3035,0.0143,0.0011,0.0122,0.0009,0.0074,0.0006,0.0031,0.0002,3.9831,0.3064,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,730,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150510_497534.txt,2026-09-12 15:05:10,True,20,5.0,19,9,0.45,6.3074,,,2508123787,,GOAL DONE,,,,,,,,,50,8000,6.2639,0.3132,0.0202,0.001,0.0098,0.0005,0.0078,0.0004,0.0052,0.0003,6.3073,0.3154,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,731,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150538_450315.txt,2026-09-12 15:05:38,True,26,-20.0,24,13,0.5,9.0982,,,2741500852,,GOAL DONE,,,,,,,,,50,8000,9.0379,0.3476,0.0285,0.0011,0.0155,0.0006,0.0086,0.0003,0.007,0.0003,9.0981,0.3499,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,732,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150603_487950.txt,2026-09-12 15:06:03,True,15,15.0,6,4,0.26666666666666666,4.8524,,,4065849833,,GOAL DONE,,,,,,,,,50,8000,4.8202,0.3213,0.0153,0.001,0.0086,0.0006,0.004,0.0003,0.0039,0.0003,4.8523,0.3235,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,733,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150621_895273.txt,2026-09-12 15:06:21,False,20,-5.0,17,9,0.45,6.4895,,,821007751,,PLAN FAILURE,,,,,,,,,50,8000,6.4476,0.3224,0.0199,0.001,0.0086,0.0004,0.0071,0.0004,0.0057,0.0003,6.4894,0.3245,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,734,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150645_369884.txt,2026-09-12 15:06:45,True,23,-25.0,9,7,0.30434782608695654,7.4571,,,965164034,,GOAL DONE,,,,,,,,,50,8000,7.4017,0.3218,0.0255,0.0011,0.0186,0.0008,0.0049,0.0002,0.0057,0.0002,7.4569,0.3242,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,735,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150715_624558.txt,2026-09-12 15:07:15,True,21,0.0,10,6,0.2857142857142857,7.3412,,,3049697230,,GOAL DONE,,,,,,,,,50,8000,7.296,0.3474,0.0224,0.0011,0.0101,0.0005,0.0065,0.0003,0.0056,0.0003,7.3411,0.3496,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,736,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150737_071642.txt,2026-09-12 15:07:37,True,29,-25.0,26,14,0.4827586206896552,9.8677,,,597016452,,GOAL DONE,,,,,,,,,50,8000,9.8047,0.3381,0.0307,0.0011,0.015,0.0005,0.0093,0.0003,0.0072,0.0002,9.8675,0.3403,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,737,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150818_827858.txt,2026-09-12 15:08:18,True,30,-25.0,37,15,0.5,9.9977,,,2027029533,,GOAL DONE,,,,,,,,,50,8000,9.9198,0.3307,0.0327,0.0011,0.0235,0.0008,0.013,0.0004,0.0079,0.0003,9.9975,0.3333,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,738,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150853_488640.txt,2026-09-12 15:08:53,True,20,-10.0,7,7,0.35,6.6666,,,3736902642,,GOAL DONE,,,,,,,,,50,8000,6.6195,0.331,0.0274,0.0014,0.0099,0.0005,0.0035,0.0002,0.0057,0.0003,6.6665,0.3333,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,739,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_150924_055983.txt,2026-09-12 15:09:24,True,32,-25.0,16,16,0.5,10.1052,,,323427982,,GOAL DONE,,,,,,,,,50,8000,10.043,0.3138,0.0323,0.001,0.0139,0.0004,0.0059,0.0002,0.0093,0.0003,10.105,0.3158,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,740,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151004_177780.txt,2026-09-12 15:10:04,True,37,-65.0,48,16,0.43243243243243246,12.8536,,,311025495,,GOAL DONE,,,,,,,,,50,8000,12.7513,0.3446,0.0438,0.0012,0.0315,0.0009,0.0169,0.0005,0.0091,0.0002,12.8534,0.3474,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,741,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151032_992151.txt,2026-09-12 15:10:32,True,18,15.0,14,9,0.5,5.7346,,,871806833,,GOAL DONE,,,,,,,,,50,8000,5.6968,0.3165,0.0174,0.001,0.0075,0.0004,0.0073,0.0004,0.0052,0.0003,5.7345,0.3186,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,742,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151050_852990.txt,2026-09-12 15:10:50,False,12,-10.0,10,4,0.3333333333333333,3.2433,,,217537032,,PLAN FAILURE,,,,,,,,,50,8000,3.2179,0.2682,0.0102,0.0009,0.0041,0.0003,0.0065,0.0005,0.0041,0.0003,3.2432,0.2703,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,743,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151109_503388.txt,2026-09-12 15:11:09,False,12,10.0,8,2,0.16666666666666666,3.3984,,,532817344,,PLAN FAILURE,,,,,,,,,50,8000,3.3727,0.2811,0.0105,0.0009,0.0056,0.0005,0.0058,0.0005,0.0036,0.0003,3.3984,0.2832,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,744,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151135_882504.txt,2026-09-12 15:11:35,False,21,0.0,13,10,0.47619047619047616,7.5913,,,3466707993,,PLAN FAILURE,,,,,,,,,50,8000,7.5465,0.3594,0.0226,0.0011,0.0112,0.0005,0.0047,0.0002,0.0057,0.0003,7.5912,0.3615,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,745,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151157_667696.txt,2026-09-12 15:11:57,True,15,5.0,6,6,0.4,4.5025,,,1649478604,,GOAL DONE,,,,,,,,,50,8000,4.4759,0.2984,0.0129,0.0009,0.0053,0.0004,0.0036,0.0002,0.0044,0.0003,4.5024,0.3002,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,746,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151218_126773.txt,2026-09-12 15:12:18,True,21,5.0,22,14,0.6666666666666666,6.4328,,,2204152357,,GOAL DONE,,,,,,,,,50,8000,6.3928,0.3044,0.0193,0.0009,0.0084,0.0004,0.0063,0.0003,0.0055,0.0003,6.4327,0.3063,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,747,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151241_591460.txt,2026-09-12 15:12:41,True,15,15.0,2,2,0.13333333333333333,4.8865,,,1233339309,,GOAL DONE,,,,,,,,,50,8000,4.8569,0.3238,0.0147,0.001,0.0072,0.0005,0.0031,0.0002,0.0041,0.0003,4.8864,0.3258,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,748,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151304_605582.txt,2026-09-12 15:13:04,True,24,-15.0,10,9,0.375,7.8795,,,3357973338,,GOAL DONE,,,,,,,,,50,8000,7.83,0.3263,0.0246,0.001,0.0132,0.0006,0.0044,0.0002,0.0065,0.0003,7.8793,0.3283,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,749,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151327_623421.txt,2026-09-12 15:13:27,False,10,-15.0,2,2,0.2,2.8806,,,3649707942,,PLAN FAILURE,,,,,,,,,50,8000,2.8642,0.2864,0.0077,0.0008,0.0036,0.0004,0.0023,0.0002,0.0026,0.0003,2.8806,0.2881,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,750,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151347_463846.txt,2026-09-12 15:13:47,True,23,-10.0,30,11,0.4782608695652174,7.2955,,,3325784884,,GOAL DONE,,,,,,,,,50,8000,7.2307,0.3144,0.0264,0.0011,0.0193,0.0008,0.012,0.0005,0.0065,0.0003,7.2953,0.3172,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,751,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151407_814267.txt,2026-09-12 15:14:07,False,9,5.0,0,0,0.0,2.4833,,,3877458541,,PLAN FAILURE,,,,,,,,,50,8000,2.4691,0.2743,0.0071,0.0008,0.0036,0.0004,0.0007,0.0001,0.0025,0.0003,2.4832,0.2759,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,752,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151424_345010.txt,2026-09-12 15:14:24,False,10,15.0,7,3,0.3,2.9348,,,3638621671,,PLAN FAILURE,,,,,,,,,50,8000,2.9143,0.2914,0.0091,0.0009,0.0053,0.0005,0.0036,0.0004,0.0023,0.0002,2.9347,0.2935,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,753,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151445_340283.txt,2026-09-12 15:14:45,True,18,-10.0,4,4,0.2222222222222222,5.3934,,,1084618528,,GOAL DONE,,,,,,,,,50,8000,5.3614,0.2979,0.0166,0.0009,0.0066,0.0004,0.0039,0.0002,0.0044,0.0002,5.3933,0.2996,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,754,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151507_818278.txt,2026-09-12 15:15:07,True,20,-5.0,5,5,0.25,6.4961,,,405999239,,GOAL DONE,,,,,,,,,50,8000,6.4558,0.3228,0.0202,0.001,0.0101,0.0005,0.0037,0.0002,0.0057,0.0003,6.4959,0.3248,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,755,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151531_174581.txt,2026-09-12 15:15:31,False,11,-20.0,15,6,0.5454545454545454,3.6022,,,4028845444,,PLAN FAILURE,,,,,,,,,50,8000,3.5687,0.3244,0.013,0.0012,0.0106,0.001,0.007,0.0006,0.0026,0.0002,3.6021,0.3275,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,756,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151608_092396.txt,2026-09-12 15:16:08,False,50,-80.0,25,20,0.4,19.1037,,,2607182153,,MAX STEP,,,,,,,,,50,8000,18.9878,0.3798,0.0621,0.0012,0.0289,0.0006,0.0093,0.0002,0.0142,0.0003,19.1034,0.3821,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,757,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151635_976437.txt,2026-09-12 15:16:35,True,33,-55.0,17,11,0.3333333333333333,11.7958,,,338448945,,GOAL DONE,,,,,,,,,50,8000,11.7185,0.3551,0.0392,0.0012,0.0223,0.0007,0.0062,0.0002,0.0087,0.0003,11.7956,0.3574,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,758,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151711_723563.txt,2026-09-12 15:17:11,True,22,-15.0,21,13,0.5909090909090909,7.219,,,3008854274,,GOAL DONE,,,,,,,,,50,8000,7.1747,0.3261,0.0211,0.001,0.0093,0.0004,0.0076,0.0003,0.0057,0.0003,7.2189,0.3281,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,759,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151738_690117.txt,2026-09-12 15:17:38,True,15,5.0,8,2,0.13333333333333333,4.5789,,,3373062200,,GOAL DONE,,,,,,,,,50,8000,4.5505,0.3034,0.0127,0.0008,0.0052,0.0003,0.0061,0.0004,0.0039,0.0003,4.5788,0.3053,,,,,,,,,,,,
tomato,when_what,random,0.8,scene_01,760,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_random_thres_0-8_rand_0-4/exp_tomato_20260912_151757_823425.txt,2026-09-12 15:17:57,True,21,-20.0,15,9,0.42857142857142855,6.0567,,,1025671343,,GOAL DONE,,,,,,,,,50,8000,6.0174,0.2865,0.019,0.0009,0.0083,0.0004,0.0061,0.0003,0.0054,0.0003,6.0566,0.2884,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1361,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151852_135849.txt,2026-09-12 15:18:52,True,26,-25.0,20,13,0.5,8.7241,,,233361013,,GOAL DONE,,,,,,,,,50,8000,8.6672,0.3334,0.0264,0.001,0.0124,0.0005,0.0098,0.0004,0.0076,0.0003,8.7239,0.3355,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1362,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151915_782619.txt,2026-09-12 15:19:15,True,18,-5.0,12,7,0.3888888888888889,5.404,,,3206958523,,GOAL DONE,,,,,,,,,50,8000,5.3651,0.2981,0.0157,0.0009,0.0088,0.0005,0.0087,0.0005,0.0051,0.0003,5.4038,0.3002,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1363,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151942_536268.txt,2026-09-12 15:19:42,True,19,0.0,18,8,0.42105263157894735,6.1573,,,2306136433,,GOAL DONE,,,,,,,,,50,8000,6.1148,0.3218,0.0178,0.0009,0.009,0.0005,0.0099,0.0005,0.0053,0.0003,6.1572,0.3241,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1364,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152018_256632.txt,2026-09-12 15:20:18,True,25,-25.0,34,14,0.56,8.2993,,,1150817657,,GOAL DONE,,,,,,,,,50,8000,8.2325,0.3293,0.0275,0.0011,0.017,0.0007,0.0145,0.0006,0.0071,0.0003,8.2991,0.332,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1365,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152045_207618.txt,2026-09-12 15:20:45,True,24,-15.0,16,11,0.4583333333333333,7.6577,,,418694264,,GOAL DONE,,,,,,,,,50,8000,7.6079,0.317,0.0224,0.0009,0.0111,0.0005,0.0098,0.0004,0.0058,0.0002,7.6575,0.3191,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1366,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152113_881917.txt,2026-09-12 15:21:13,True,26,-30.0,44,17,0.6538461538461539,9.1041,,,2833878170,,GOAL DONE,,,,,,,,,50,8000,9.0186,0.3469,0.0331,0.0013,0.0249,0.001,0.0193,0.0007,0.0075,0.0003,9.104,0.3502,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1367,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152132_716701.txt,2026-09-12 15:21:32,True,15,10.0,8,5,0.3333333333333333,4.6532,,,2876796507,,GOAL DONE,,,,,,,,,50,8000,4.6201,0.308,0.0129,0.0009,0.0057,0.0004,0.0102,0.0007,0.004,0.0003,4.6531,0.3102,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1368,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152159_799311.txt,2026-09-12 15:21:59,True,20,-10.0,15,9,0.45,6.6556,,,2661673954,,GOAL DONE,,,,,,,,,50,8000,6.6124,0.3306,0.02,0.001,0.009,0.0005,0.0077,0.0004,0.006,0.0003,6.6555,0.3328,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1369,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152215_979869.txt,2026-09-12 15:22:15,True,16,10.0,12,7,0.4375,5.0986,,,3533124505,,GOAL DONE,,,,,,,,,50,8000,5.0616,0.3164,0.0151,0.0009,0.0083,0.0005,0.0084,0.0005,0.0047,0.0003,5.0985,0.3187,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1370,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152239_284872.txt,2026-09-12 15:22:39,True,14,20.0,8,5,0.35714285714285715,4.2803,,,3751400244,,GOAL DONE,,,,,,,,,50,8000,4.2529,0.3038,0.0121,0.0009,0.0052,0.0004,0.0058,0.0004,0.004,0.0003,4.2802,0.3057,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1371,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152301_131079.txt,2026-09-12 15:23:01,True,15,5.0,12,6,0.4,4.426,,,4031054018,,GOAL DONE,,,,,,,,,50,8000,4.3911,0.2927,0.0132,0.0009,0.0084,0.0006,0.0086,0.0006,0.0043,0.0003,4.4259,0.2951,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1372,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152327_468787.txt,2026-09-12 15:23:27,True,26,-15.0,23,13,0.5,9.0677,,,1337352578,,GOAL DONE,,,,,,,,,50,8000,9.0087,0.3465,0.0279,0.0011,0.013,0.0005,0.0099,0.0004,0.0075,0.0003,9.0675,0.3488,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1373,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152349_998802.txt,2026-09-12 15:23:49,True,17,-15.0,12,7,0.4117647058823529,5.5718,,,2571575672,,GOAL DONE,,,,,,,,,50,8000,5.5353,0.3256,0.0164,0.001,0.0075,0.0004,0.0069,0.0004,0.0052,0.0003,5.5717,0.3277,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1374,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152416_055155.txt,2026-09-12 15:24:16,True,22,10.0,26,11,0.5,7.3477,,,1903174235,,GOAL DONE,,,,,,,,,50,8000,7.2928,0.3315,0.0225,0.001,0.0126,0.0006,0.0129,0.0006,0.0063,0.0003,7.3476,0.334,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1375,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152437_113826.txt,2026-09-12 15:24:37,True,15,5.0,14,7,0.4666666666666667,4.9723,,,1422635806,,GOAL DONE,,,,,,,,,50,8000,4.9401,0.3293,0.0139,0.0009,0.0064,0.0004,0.0074,0.0005,0.004,0.0003,4.9722,0.3315,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1376,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152511_151726.txt,2026-09-12 15:25:11,True,29,-25.0,17,12,0.41379310344827586,9.7882,,,559761095,,GOAL DONE,,,,,,,,,50,8000,9.7293,0.3355,0.0291,0.001,0.0119,0.0004,0.0089,0.0003,0.0083,0.0003,9.788,0.3375,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1377,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152529_393053.txt,2026-09-12 15:25:29,True,23,0.0,20,11,0.4782608695652174,7.374,,,2324409209,,GOAL DONE,,,,,,,,,50,8000,7.3227,0.3184,0.023,0.001,0.0117,0.0005,0.0097,0.0004,0.0063,0.0003,7.3739,0.3206,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1378,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152545_085604.txt,2026-09-12 15:25:45,True,20,-20.0,17,12,0.6,6.2598,,,474952343,,GOAL DONE,,,,,,,,,50,8000,6.2177,0.3109,0.0195,0.001,0.0084,0.0004,0.0078,0.0004,0.0059,0.0003,6.2597,0.313,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1379,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152608_268704.txt,2026-09-12 15:26:08,True,18,10.0,19,9,0.5,5.7449,,,1408900490,,GOAL DONE,,,,,,,,,50,8000,5.6984,0.3166,0.0177,0.001,0.012,0.0007,0.0114,0.0006,0.0048,0.0003,5.7448,0.3192,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1380,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152628_710621.txt,2026-09-12 15:26:28,True,17,15.0,9,7,0.4117647058823529,5.1066,,,1969507524,,GOAL DONE,,,,,,,,,50,8000,5.0749,0.2985,0.0145,0.0009,0.0055,0.0003,0.0064,0.0004,0.0048,0.0003,5.1065,0.3004,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_02,1381,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_152651_623031.txt,2026-09-12 15:26:51,True,15,20.0,12,7,0.4666666666666667,4.8786,,,850676597,,GOAL DONE,,,,,,,,,50,8000,4.8443,0.323,0.0147,0.001,0.0078,0.0005,0.007,0.0005,0.0044,0.0003,4.8786,0.3252,,,,,,,,,,,,
