domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
wastesorting,100,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,6.5,1.509230856356236,10,6.5,1.509230856356236,10,9.5,0.5270462766947299,10,9.5,0.5270462766947299,10,0.92016,0.0422720080746901,10,0.92016,0.0422720080746901,10,8.5,6.687467549246293,10,8.5,6.687467549246293
wastesorting,100,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.3,1.3374935098492586,10,7.3,1.3374935098492586,10,10.3,0.48304589153964794,10,10.3,0.48304589153964794,10,0.76881,0.03179477420373773,10,0.76881,0.03179477420373773,10,10.0,5.773502691896258,10,10.0,5.773502691896258
wastesorting,100,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.9,1.911950719959998,10,7.9,1.911950719959998,10,10.3,0.48304589153964794,10,10.3,0.48304589153964794,10,0.77293,0.03214605730101282,10,0.77293,0.03214605730101282,10,11.5,7.472170590486631,10,11.5,7.472170590486631
wastesorting,100,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,8.8,2.2010098692292237,10,8.8,2.2010098692292237,10,10.2,0.6324555320336759,10,10.2,0.6324555320336759,10,0.80171,0.03802874497593163,10,0.80171,0.03802874497593163,10,9.0,6.99205898780101,10,9.0,6.99205898780101
wastesorting,100,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.8,1.8135294011647258,10,7.8,1.8135294011647258,10,10.0,0.0,10,10.0,0.0,10,0.78958,0.025273077462874317,10,0.78958,0.025273077462874317,10,14.5,3.689323936863109,10,14.5,3.689323936863109
wastesorting,200,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,5.1,1.449137674618944,10,5.1,1.449137674618944,10,9.1,0.31622776601683794,10,9.1,0.31622776601683794,10,1.70563,0.054181568206663554,10,1.70563,0.054181568206663554,10,11.5,5.797509043642029,10,11.5,5.797509043642029
wastesorting,200,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.2,1.8135294011647258,10,7.2,1.8135294011647258,10,10.3,0.6749485577105528,10,10.3,0.6749485577105528,10,1.45249,0.0849824746638976,10,1.45249,0.0849824746638976,10,9.0,8.755950357709132,10,9.0,8.755950357709132
wastesorting,200,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.0,1.699673171197595,10,7.0,1.699673171197595,10,10.0,0.0,10,10.0,0.0,10,1.41808,0.03967607171415372,10,1.41808,0.03967607171415372,10,13.5,7.090682462060882,10,13.5,7.090682462060882
wastesorting,200,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,9.3,1.3374935098492586,10,9.3,1.3374935098492586,10,10.3,0.9486832980505138,10,10.3,0.9486832980505138,10,1.57062,0.25224097296919157,10,1.57062,0.25224097296919157,10,14.0,7.745966692414834,10,14.0,7.745966692414834
wastesorting,200,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.5,0.8498365855987975,10,7.5,0.8498365855987975,10,10.1,0.31622776601683794,10,10.1,0.31622776601683794,10,1.46578,0.03354982364583555,10,1.46578,0.03354982364583555,10,11.0,5.163977794943222,10,11.0,5.163977794943222
