global_index,baseline,domain,scene,iteration,seed,max_steps,n_simulations,max_depth,query_cost,answer_accuracy,prompt_version,qhat,temperature,expert,status,log_path
308,query_action_pomcp,wastesorting,03,28,1932548607,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
309,query_action_pomcp,wastesorting,03,29,1123572063,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
310,query_action_pomcp,wastesorting,03,30,4128056421,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
311,query_action_pomcp,wastesorting,03,31,428908864,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
312,query_action_pomcp,wastesorting,03,32,3643526193,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
313,query_action_pomcp,wastesorting,03,33,3925417317,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
314,query_action_pomcp,wastesorting,03,34,3952233946,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
315,query_action_pomcp,wastesorting,03,35,3772505736,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
316,query_action_pomcp,wastesorting,03,36,2200107462,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
317,query_action_pomcp,wastesorting,03,37,1065524053,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
318,query_action_pomcp,wastesorting,03,38,1429072852,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
319,query_action_pomcp,wastesorting,03,39,1198822842,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
320,query_action_pomcp,wastesorting,03,40,864565644,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_03_step50/query_as_action
321,query_action_pomcp,wastesorting,04,1,3291161639,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
322,query_action_pomcp,wastesorting,04,2,1838985415,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
323,query_action_pomcp,wastesorting,04,3,1973069430,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
324,query_action_pomcp,wastesorting,04,4,414427021,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
325,query_action_pomcp,wastesorting,04,5,3201562577,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
326,query_action_pomcp,wastesorting,04,6,2350780499,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
327,query_action_pomcp,wastesorting,04,7,2401657902,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
328,query_action_pomcp,wastesorting,04,8,3182553066,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
329,query_action_pomcp,wastesorting,04,9,1147895942,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
330,query_action_pomcp,wastesorting,04,10,472386282,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
331,query_action_pomcp,wastesorting,04,11,558605806,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
332,query_action_pomcp,wastesorting,04,12,3110233099,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
333,query_action_pomcp,wastesorting,04,13,1105776053,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
334,query_action_pomcp,wastesorting,04,14,3718837247,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
335,query_action_pomcp,wastesorting,04,15,4193229496,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
336,query_action_pomcp,wastesorting,04,16,3369209442,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
337,query_action_pomcp,wastesorting,04,17,3692021791,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
338,query_action_pomcp,wastesorting,04,18,1445352403,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
339,query_action_pomcp,wastesorting,04,19,2413410080,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
340,query_action_pomcp,wastesorting,04,20,3310113005,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
341,query_action_pomcp,wastesorting,04,21,1619001990,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
342,query_action_pomcp,wastesorting,04,22,3414205865,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
343,query_action_pomcp,wastesorting,04,23,3989924643,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
344,query_action_pomcp,wastesorting,04,24,1493522614,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
345,query_action_pomcp,wastesorting,04,25,13571565,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
346,query_action_pomcp,wastesorting,04,26,2630099760,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
347,query_action_pomcp,wastesorting,04,27,3787165175,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
348,query_action_pomcp,wastesorting,04,28,1518896079,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
349,query_action_pomcp,wastesorting,04,29,506359200,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
350,query_action_pomcp,wastesorting,04,30,2303938088,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
351,query_action_pomcp,wastesorting,04,31,1783261924,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
352,query_action_pomcp,wastesorting,04,32,3973487875,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
353,query_action_pomcp,wastesorting,04,33,3576324234,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
354,query_action_pomcp,wastesorting,04,34,3966743771,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
355,query_action_pomcp,wastesorting,04,35,3292785302,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
356,query_action_pomcp,wastesorting,04,36,2877610580,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
357,query_action_pomcp,wastesorting,04,37,1852316728,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
358,query_action_pomcp,wastesorting,04,38,132699259,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
359,query_action_pomcp,wastesorting,04,39,1117810574,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
360,query_action_pomcp,wastesorting,04,40,2967203946,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_04_step50/query_as_action
361,query_action_pomcp,wastesorting,05,1,630828154,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
362,query_action_pomcp,wastesorting,05,2,435659992,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
363,query_action_pomcp,wastesorting,05,3,3537170530,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
364,query_action_pomcp,wastesorting,05,4,1280378645,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
365,query_action_pomcp,wastesorting,05,5,3656925474,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
366,query_action_pomcp,wastesorting,05,6,1489971784,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
367,query_action_pomcp,wastesorting,05,7,3520141308,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
368,query_action_pomcp,wastesorting,05,8,411692590,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
369,query_action_pomcp,wastesorting,05,9,2624923704,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
370,query_action_pomcp,wastesorting,05,10,3130661448,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
371,query_action_pomcp,wastesorting,05,11,3622248746,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
372,query_action_pomcp,wastesorting,05,12,600649243,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
373,query_action_pomcp,wastesorting,05,13,3690243405,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
374,query_action_pomcp,wastesorting,05,14,2666206818,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
375,query_action_pomcp,wastesorting,05,15,2681637189,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
376,query_action_pomcp,wastesorting,05,16,3586644066,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
377,query_action_pomcp,wastesorting,05,17,3677160998,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
378,query_action_pomcp,wastesorting,05,18,1159978775,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
379,query_action_pomcp,wastesorting,05,19,4128091398,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
380,query_action_pomcp,wastesorting,05,20,3351623416,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
381,query_action_pomcp,wastesorting,05,21,3215763495,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
382,query_action_pomcp,wastesorting,05,22,1045924611,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
383,query_action_pomcp,wastesorting,05,23,449704548,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
384,query_action_pomcp,wastesorting,05,24,1253677920,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
385,query_action_pomcp,wastesorting,05,25,382724118,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
386,query_action_pomcp,wastesorting,05,26,4085569034,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
387,query_action_pomcp,wastesorting,05,27,1045529480,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
388,query_action_pomcp,wastesorting,05,28,2875578355,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
389,query_action_pomcp,wastesorting,05,29,230996701,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
390,query_action_pomcp,wastesorting,05,30,4259545291,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
391,query_action_pomcp,wastesorting,05,31,671361218,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
392,query_action_pomcp,wastesorting,05,32,1668817081,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
393,query_action_pomcp,wastesorting,05,33,3225313600,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
394,query_action_pomcp,wastesorting,05,34,1380997039,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
395,query_action_pomcp,wastesorting,05,35,2300990510,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
396,query_action_pomcp,wastesorting,05,36,2645731214,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
397,query_action_pomcp,wastesorting,05,37,1980913558,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
398,query_action_pomcp,wastesorting,05,38,4060354637,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
399,query_action_pomcp,wastesorting,05,39,3979866682,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
400,query_action_pomcp,wastesorting,05,40,2741241943,50,100,20,1.0,1.0,v2,0.8704,5.0,exact_oracle,complete,experiments_logs/system_log/wastesorting/scene_05_step50/query_as_action
