domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
wastesorting,02,1960486937,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_18_seed_1960486937/exp_wastesorting_20260921_014350_678636.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_18_seed_1960486937/exp_wastesorting_20260922_010526_031910.txt,1,1,2.0,0.0,-25.790699999999998,-15.0
wastesorting,02,2006819571,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_30_seed_2006819571/exp_wastesorting_20260921_014407_606442.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_30_seed_2006819571/exp_wastesorting_20260922_011101_629169.txt,1,1,2.0,0.0,-24.526,0.0
wastesorting,02,2156641990,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_01_seed_2156641990/exp_wastesorting_20260921_014326_506358.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_01_seed_2156641990/exp_wastesorting_20260922_005726_818218.txt,1,0,8.0,7.0,-6.7237,30.0
wastesorting,02,2175442287,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_20_seed_2175442287/exp_wastesorting_20260921_014353_488618.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_20_seed_2175442287/exp_wastesorting_20260922_010606_241489.txt,1,1,3.0,0.0,-27.9436,-15.0
wastesorting,02,2226175700,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_39_seed_2226175700/exp_wastesorting_20260921_014420_411717.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_39_seed_2226175700/exp_wastesorting_20260922_011529_566834.txt,1,1,0.0,-2.0,-31.634399999999996,0.0
wastesorting,02,2314118130,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_09_seed_2314118130/exp_wastesorting_20260921_014337_789816.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_09_seed_2314118130/exp_wastesorting_20260922_010109_507159.txt,1,1,3.0,0.0,-25.4339,0.0
wastesorting,02,2497538083,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_22_seed_2497538083/exp_wastesorting_20260921_014356_351029.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_22_seed_2497538083/exp_wastesorting_20260922_010704_284528.txt,1,1,1.0,-2.0,-29.2528,0.0
wastesorting,02,2628956077,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_07_seed_2628956077/exp_wastesorting_20260921_014334_954988.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_07_seed_2628956077/exp_wastesorting_20260922_010029_216750.txt,1,1,3.0,0.0,-25.8259,0.0
wastesorting,02,2679542969,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_37_seed_2679542969/exp_wastesorting_20260921_014417_669795.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_37_seed_2679542969/exp_wastesorting_20260922_011440_433032.txt,1,0,-1.0,-1.0,-36.5055,15.0
wastesorting,02,2681088983,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_33_seed_2681088983/exp_wastesorting_20260921_014411_988672.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_33_seed_2681088983/exp_wastesorting_20260922_011224_417587.txt,1,1,6.0,2.0,-21.7409,0.0
