domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,03,76,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_4/exp_tomato_20260917_065309_416010.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_4/exp_tomato_20260917_065317_022438.txt,1,1,-1.0,0.0,-2.5753,20.0
tomato,03,77,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_5/exp_tomato_20260917_065322_025285.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_5/exp_tomato_20260917_065327_327479.txt,0,1,2.0,36.0,1.4961000000000002,-165.0
tomato,03,78,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_6/exp_tomato_20260917_065328_213673.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_6/exp_tomato_20260917_065333_224135.txt,1,1,0.0,0.0,-2.5250000000000004,-10.0
tomato,03,79,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_7/exp_tomato_20260917_065338_462321.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_7/exp_tomato_20260917_065343_799648.txt,0,1,-2.0,36.0,1.6983999999999995,-185.0
tomato,03,80,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_8/exp_tomato_20260917_065344_678607.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_8/exp_tomato_20260917_065351_131580.txt,1,1,2.0,0.0,-2.9979,0.0
tomato,03,81,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_9/exp_tomato_20260917_065352_244637.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_9/exp_tomato_20260917_065357_522749.txt,1,1,5.0,4.0,-1.9537,5.0
tomato,03,82,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_10/exp_tomato_20260917_065358_405205.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_10/exp_tomato_20260917_065403_648625.txt,1,1,3.0,0.0,-2.6471,-10.0
tomato,04,83,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_1/exp_tomato_20260917_065404_572572.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_04/run_1/exp_tomato_20260917_065409_718751.txt,1,1,-2.0,0.0,-2.5397,10.0
tomato,04,84,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_2/exp_tomato_20260917_065414_932069.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_04/run_2/exp_tomato_20260917_065420_050138.txt,0,1,-2.0,36.0,1.8371,-205.0
tomato,04,85,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_3/exp_tomato_20260917_065425_200852.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_04/run_3/exp_tomato_20260917_065430_395602.txt,0,1,-2.0,36.0,1.6974999999999998,-195.0
tomato,04,86,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_4/exp_tomato_20260917_065431_488156.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_04/run_4/exp_tomato_20260917_065436_818092.txt,1,1,-2.0,1.0,-2.4166,10.0
tomato,04,87,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_5/exp_tomato_20260917_065437_718832.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_04/run_5/exp_tomato_20260917_065443_027331.txt,1,1,-4.0,0.0,-2.6675999999999997,0.0
